symbol,H1-2025,H2-2025,VAL,INTERSECT
BASG,False,True,True,False
BASV,False,True,True,False
BATL,True,True,True,True
BATRA,True,True,True,True
BATRK,True,True,True,True
BATT,True,True,True,True
BAUG,True,True,True,True
BAX,True,True,True,True
BAYA,True,True,True,True
BAYAR,True,True,True,True
BAYAU,True,True,True,True
BB,True,True,True,True
BBAG,True,True,True,True
BBAI,True,True,True,True
BBAI+,True,True,True,True
BBAR,True,True,True,True
BBAX,True,True,True,True
BBB,False,False,True,False
BBBI,True,True,True,True
BBBL,True,True,True,True
BBBS,True,True,True,True
BBBY,False,False,True,False
BBBY+,False,False,True,False
BBC,True,True,True,True
BBCA,True,True,True,True
BBCB,True,True,True,True
BBCP,True,True,True,True
BBCQ,False,False,True,False
BBCQU,False,False,True,False
BBCQW,False,False,True,False
BBD,True,True,True,True
BBDC,True,True,True,True
BBDO,True,True,True,True
BBEM,True,True,True,True
BBEU,True,True,True,True
BBGI,True,True,True,True
BBH,True,True,True,True
BBHL,False,False,True,False
BBHM,False,False,True,False
BBHY,True,True,True,True
BBIB,True,True,True,True
BBIN,True,True,True,True
BBIO,True,True,True,True
BBJP,True,True,True,True
BBLB,True,True,True,True
BBLG,True,True,True,True
BBLGW,True,True,True,True
BBLU,True,True,True,True
BBMC,True,True,True,True
BBN,True,True,True,True
BBNX,True,True,True,True
BBOT,False,False,True,False
BBP,True,True,True,True
BBRE,True,True,True,True
BBSB,True,True,True,True
BBSC,True,True,True,True
BBSI,True,True,True,True
BBT,False,False,True,False
BBU,True,True,False,False
BBUC,True,True,True,True
BBUS,True,True,True,True
BBVA,True,True,True,True
BBW,True,True,True,True
BBWI,True,True,True,True
BBY,True,True,True,True
BBYY,False,False,True,False
BC,True,True,True,True
BC-A,True,False,False,False
BC-C,True,True,True,True
BCAB,True,True,True,True
BCAL,True,True,True,True
BCAR,False,False,True,False
BCARU,False,True,True,False
BCARW,False,False,True,False
BCAT,True,True,True,True
BCAX,True,True,True,True
BCBP,True,True,True,True
BCC,True,True,True,True
BCCC,False,True,True,False
BCD,True,True,True,True
BCDA,True,True,True,True
BCDF,True,True,True,True
BCE,True,True,True,True
BCFN,False,False,True,False
BCG,True,True,True,True
BCGD,False,False,True,False
BCGWW,True,True,True,True
BCH,True,True,True,True
BCHI,False,True,True,False
BCHP,True,True,True,True
BCI,True,True,True,True
BCIC,False,False,True,False
BCIL,True,True,True,True
BCIM,True,True,False,False
BCKT,False,False,True,False
BCLI,True,False,False,False
BCLO,True,True,True,True
BCML,True,True,True,True
BCO,True,True,True,True
BCOR,False,True,True,False
BCPC,True,True,True,True
BCPL,False,False,True,False
BCRX,True,True,True,True
BCS,True,True,True,True
BCSF,True,True,True,True
BCSM,False,False,True,False
BCSS,False,False,True,False
BCSS+,False,False,True,False
BCSS=,False,False,True,False
BCTK,False,False,True,False
BCTX,True,True,True,True
BCTXL,False,False,True,False
BCTXW,True,True,False,False
BCTXZ,False,True,True,False
BCUS,True,True,True,True
BCV,True,True,True,True
BCV-A,True,True,True,True
BCX,True,True,True,True
BCYC,True,True,True,True
BDBT,False,True,True,False
BDC,True,True,True,True
BDCI,False,False,True,False
BDCIU,False,False,True,False
BDCIW,False,False,True,False
BDCX,True,True,True,True
BDCZ,True,True,True,True
BDEC,True,True,True,True
BDGS,True,True,True,True
BDIV,True,True,True,True
BDJ,True,True,True,True
BDL,True,True,True,True
BDMD,True,True,True,True
BDMDW,True,True,True,True
BDN,True,True,True,True
BDRX,True,True,True,True
BDRY,True,True,True,True
BDSX,True,True,True,True
BDTX,True,True,True,True
BDVG,True,True,True,True
BDVL,False,False,True,False
BDX,True,True,True,True
BDYN,False,False,True,False
BE,True,True,True,True
BEAG,True,True,True,True
BEAGR,True,True,True,True
BEAGU,True,True,True,True
BEAM,True,True,True,True
BEAT,True,True,True,True
BEATW,True,True,True,True
BEBE=,False,False,True,False
BEDU,True,True,False,False
BEDY,False,False,True,False
BEDZ,True,True,True,True
BEEM,True,True,True,True
BEEP,True,True,True,True
BEEX,True,True,True,True
BEEZ,True,True,True,True
BEG,False,False,True,False
BEGS,False,True,True,False
BEKE,True,True,True,True
BELFA,True,True,True,True
BELFB,True,True,True,True
BELT,True,True,True,True
BEMB,True,True,True,True
BEN,True,True,True,True
BENF,True,True,True,True
BENFW,True,True,True,True
BENJ,True,True,True,True
BEP,True,True,True,True
BEP-A,True,True,True,True
BEPC,True,True,True,True
BEPH,True,True,True,True
BEPI,True,True,True,True
BEPJ,True,True,True,True
BERZ,True,True,True,True
BESF,False,True,True,False
BETA,False,False,True,False
BETE,True,True,True,True
BETH,True,True,True,True
BETR,True,True,True,True
BETRW,True,True,True,True
BETZ,True,True,True,True
BEX,False,False,True,False
BF.A,True,True,True,True
BF.B,True,True,True,True
BFAM,True,True,True,True
BFAP,False,True,True,False
BFC,True,True,True,True
BFEB,True,True,True,True
BFH,True,True,True,True
BFH-A,False,False,True,False
BFIN,True,True,False,False
BFIX,True,True,True,True
BFJA,False,False,True,False
BFJL,False,True,True,False
BFK,True,True,False,False
BFLB,False,False,True,False
BFLY,True,True,True,True
BFLY+,True,True,False,False
BFOC,False,False,True,False
BFOR,True,True,True,True
BFRE,False,True,False,False
BFRG,True,True,True,True
BFRGW,True,True,True,True
BFRI,True,True,True,True
BFRIW,True,True,True,True
BFRZ,False,True,True,False
BFS,True,True,True,True
BFS-D,True,True,True,True
BFS-E,True,True,True,True
BFST,True,True,True,True
BFZ,True,True,False,False
BG,True,True,True,True
BGB,True,True,True,True
BGC,True,True,True,True
BGDV,True,True,True,True
BGFV,True,False,False,False
BGH,True,True,True,True
BGI,True,True,True,True
BGIG,True,True,True,True
BGIN,False,False,True,False
BGL,False,True,True,False
BGLC,True,True,True,True
BGLD,True,True,True,True
BGLWW,False,True,True,False
BGM,True,True,True,True
BGMS,False,False,True,False
BGR,True,True,True,True
BGRN,True,True,True,True
BGRO,True,True,True,True
BGS,True,True,True,True
BGSF,True,True,True,True
BGSI,False,False,True,False
BGT,True,True,True,True
BGX,True,True,True,True
BGY,True,True,True,True
BH,True,True,True,True
BH.A,True,True,True,True
BHAT,True,True,False,False
BHB,True,True,True,True
BHC,True,True,True,True
BHE,True,True,True,True
BHF,True,True,True,True
BHFAL,True,True,True,True
BHFAM,True,True,True,True
BHFAN,True,True,True,True
BHFAO,True,True,True,True
BHFAP,True,True,True,True
BHK,True,True,True,True
BHLB,True,False,False,False
BHM,True,True,True,True
BHP,True,True,True,True
BHR,True,True,True,True
BHR-B,True,True,True,True
BHR-D,True,True,True,True
BHRB,True,True,True,True
BHST,True,True,True,True
BHV,True,True,True,True
BHVN,True,True,True,True
BHYB,True,True,True,True
BIAF,True,True,True,True
BIAFW,True,True,True,True
BIB,True,True,True,True
BIBL,True,True,True,True
BIDD,True,True,True,True
BIDG,False,False,True,False
BIDU,True,True,True,True
BIGC,True,False,False,False
BIGY,True,True,True,True
BIIB,True,True,True,True
BIII,False,False,True,False
BIII+,False,False,True,False
BIII=,False,False,True,False
BIL,True,True,True,True
BILD,True,True,True,True
BILI,True,True,True,True
BILL,True,True,True,True
BILS,True,True,True,True
BILT,False,True,True,False
BILZ,True,True,True,True
BINC,True,True,True,True
BINT,False,True,True,False
BINV,True,True,True,True
BIO,True,True,True,True
BIO.B,True,True,True,True
BIOA,True,True,True,True
BIOX,True,True,True,True
BIP,True,True,True,True
BIP-A,True,True,True,True
BIP-B,True,True,True,True
BIPC,True,True,True,True
BIPH,True,True,True,True
BIPI,True,True,True,True
BIPJ,True,True,True,True
BIRD,True,True,True,True
BIRK,True,True,True,True
BIS,True,True,True,True
BIT,True,True,True,True
BITB,True,True,True,True
BITC,True,True,True,True
BITF,True,True,False,False
BITI,True,True,True,True
BITK,False,False,True,False
BITO,True,True,True,True
BITQ,True,True,True,True
BITS,True,True,True,True
BITU,True,True,True,True
BITW,False,False,True,False
BITX,True,True,True,True
BITY,False,True,True,False
BIV,True,True,True,True
BIVI,True,True,True,True
BIVIW,False,False,True,False
BIXI,False,False,True,False
BIXIU,False,False,True,False
BIXIW,False,False,True,False
BIYA,False,True,True,False
BIZD,True,True,True,True
BJ,True,True,True,True
BJAN,True,True,True,True
BJDX,True,True,True,True
BJK,True,True,False,False
BJRI,True,True,True,True
BJUL,True,True,True,True
BJUN,True,True,True,True
BK,True,True,True,True
BK-K,False,True,True,False
BKAG,True,True,True,True
BKCG,False,True,True,False
BKCH,True,True,True,True
BKCI,True,True,True,True
BKD,True,True,True,True
BKDV,True,True,True,True
BKE,True,True,True,True
BKEM,True,True,True,True
BKF,True,True,True,True
BKFI,False,False,True,False
BKGI,True,True,True,True
BKH,True,True,True,True
BKHA,True,True,True,True
BKHAR,True,True,True,True
BKHAU,True,True,True,True
BKHY,True,True,True,True
BKIE,True,True,True,True
BKIV,True,False,False,False
BKKT,True,True,True,True
BKKT+,True,True,True,True
BKLC,True,True,True,True
BKLN,True,True,True,True
BKMC,True,True,True,True
BKMI,False,False,True,False
BKMS,False,False,True,False
BKN,True,True,False,False
BKNG,True,True,True,True
BKR,True,True,True,True
BKSE,True,True,True,True
BKSY,True,True,True,True
BKSY+,True,True,True,True
BKT,True,True,True,True
BKTI,True,True,True,True
BKU,True,True,True,True
BKUI,True,True,True,True
BKV,True,True,True,True
BKWO,True,False,False,False
BKYI,True,True,True,True
BL,True,True,True,True
BLBD,True,True,True,True
BLBX,True,True,False,False
BLCN,True,True,True,True
BLCO,True,True,True,True
BLCR,True,True,True,True
BLCV,True,True,True,True
BLD,True,True,True,True
BLDE,True,False,False,False
BLDEW,True,False,False,False
BLDG,True,True,True,True
BLDP,True,True,True,True
BLDR,True,True,True,True
BLE,True,True,False,False
BLES,True,True,True,True
BLFS,True,True,True,True
BLFY,True,True,False,False
BLGR,False,True,True,False
BLIN,True,True,True,True
BLIV,False,True,True,False
BLK,True,True,True,True
BLKB,True,True,True,True
BLKC,True,True,False,False
BLLN,False,False,True,False
BLMN,True,True,True,True
BLMZ,True,True,False,False
BLND,True,True,True,True
BLNE,True,True,True,True
BLNK,True,True,True,True
BLOK,True,True,True,True
BLOX,False,True,True,False
BLRKU,False,False,True,False
BLRX,True,True,True,True
BLSG,False,False,True,False
BLSH,False,False,True,False
BLST,False,True,True,False
BLTD,False,True,True,False
BLTE,True,True,True,True
BLUC,False,True,True,False
BLUE,True,False,False,False
BLUI,False,True,True,False
BLUW,False,True,True,False
BLUWU,False,True,True,False
BLUWW,False,True,True,False
BLUX,False,True,True,False
BLV,True,True,True,True
BLW,True,True,True,True
BLX,True,True,True,True
BLZE,True,True,True,True
BLZR,False,False,True,False
BLZRU,False,False,True,False
BLZRW,False,False,True,False
BMA,True,True,True,True
BMAR,True,True,True,True
BMAX,False,True,False,False
BMAY,True,True,True,True
BMBL,True,True,True,True
BMDL,True,True,False,False
BME,True,True,True,True
BMEA,True,True,True,True
BMED,True,True,True,True
BMEZ,True,True,True,True
BMGL,False,True,True,False
BMHL,False,True,True,False
BMI,True,True,True,True
BML-G,True,True,True,True
BML-H,True,True,True,True
BML-J,True,True,True,True
BML-L,True,True,True,True
BMM,False,False,True,False
BMN,True,True,True,True
BMNG,False,False,True,False
BMNR,False,True,True,False
BMNU,False,False,True,False
BMNZ,False,False,True,False
BMO,True,True,True,True
BMOP,False,False,True,False
BMR,True,True,True,True
BMRA,True,True,True,True
BMRC,True,True,True,True
BMRN,True,True,True,True
BMVP,True,True,True,True
BMY,True,True,True,True
BN,True,True,True,True
BNAI,True,True,True,True
BNAIW,True,True,True,True
BNBX,False,False,True,False
BNC,False,False,True,False
BNCWW,False,False,True,False
BND,True,True,True,True
BNDC,True,True,True,True
BNDD,True,True,True,True
BNDI,True,True,True,True
BNDP,False,False,True,False
BNDS,True,True,True,True
BNDW,True,True,True,True
BNDX,True,True,True,True
BNDY,False,True,True,False
BNED,True,True,True,True
BNGE,True,True,True,True
BNGO,True,True,True,True
BNH,True,True,True,True
BNJ,True,True,True,True
BNKD,False,True,True,False
BNKK,False,False,True,False
BNKU,False,True,True,False
BNL,True,True,True,True
BNO,True,True,True,True
BNOV,True,True,True,True
BNR,True,True,True,True
BNRG,True,True,True,True
BNS,True,True,True,True
BNT,True,True,True,True
BNTC,True,True,True,True
BNTX,True,True,True,True
BNY,True,True,False,False
BNZI,True,True,True,True
BNZIW,True,True,True,True
BOAT,True,True,True,True
BOBP,False,True,True,False
BOC,True,True,True,True
BOCT,True,True,True,True
BODI,True,True,True,True
BOE,True,True,True,True
BOED,False,True,False,False
BOEG,False,True,True,False
BOEU,False,True,True,False
BOF,True,True,True,True
BOH,True,True,True,True
BOH-A,True,True,True,True
BOH-B,True,True,True,True
BOIL,True,True,True,True
BOKF,True,True,True,True
BOLD,True,True,True,True
BOLT,True,True,True,True
BON,True,True,True,True
BOND,True,True,True,True
BOOM,True,True,True,True
BOOT,True,True,True,True
BORR,True,True,True,True
BOSC,True,True,True,True
BOTJ,True,True,True,True
BOTT,True,True,True,True
BOTZ,True,True,True,True
BOUT,True,True,True,True
BOW,True,True,True,True
BOWN,True,False,False,False
BOWNR,True,False,False,False
BOWNU,True,False,False,False
BOX,True,True,True,True
BOXA,True,True,True,True
BOXL,True,True,True,True
BOXX,True,True,True,True
BP,True,True,True,True
BPAC,False,False,True,False
BPACR,False,False,True,False
BPACU,False,False,True,False
BPAY,True,True,True,True
BPH,True,True,True,True
BPI,False,True,True,False
BPMC,True,False,False,False
BPOP,True,True,True,True
BPOPM,True,True,True,True
BPRE,False,False,True,False
BPRN,True,True,True,True
BPRO,False,False,True,False
BPT,True,False,False,False
BPYPM,True,True,True,True
BPYPN,True,True,True,True
BPYPO,True,True,True,True
BPYPP,True,True,True,True
BQ,True,True,True,True
BR,True,True,True,True
BRAG,True,True,True,True
BRAZ,True,True,True,True
BRBI,False,False,True,False
BRBR,True,True,True,True
BRBS,True,True,True,True
BRC,True,True,True,True
BRCB,False,False,True,False
BRCC,True,True,True,True
BRCE,False,False,True,False
BRDG,True,False,False,False
BREA,True,False,False,False
BREM,False,False,True,False
BRF,True,True,True,True
BRFH,True,True,True,True
BRFS,True,False,False,False
BRHY,True,True,True,True
BRIA,True,True,True,True
BRID,True,True,True,True
BRIE,False,False,True,False
BRIF,True,True,True,True
BRK.A,True,True,True,True
BRK.B,True,True,True,True
BRKC,False,True,True,False
BRKD,True,True,False,False
BRKL,True,False,False,False
BRKR,True,True,True,True
BRKRP,False,False,True,False
BRKU,True,True,True,True
BRKW,False,True,True,False
BRLN,True,True,True,True
BRLS,True,True,True,True
BRLSW,True,True,True,True
BRLT,True,True,True,True
BRN,True,True,True,True
BRNS,True,True,True,True
BRNY,True,True,True,True
BRO,True,True,True,True
BROG,True,False,False,False
BROS,True,True,True,True
BRR,False,True,True,False
BRRR,True,True,True,True
BRRWU,False,True,False,False
BRRWW,False,True,True,False
BRSL,False,True,True,False
BRSP,True,True,True,True
BRT,True,True,True,True
BRTR,True,True,True,True
BRTX,True,True,True,True
BRW,True,True,True,True
BRX,True,True,True,True
BRY,True,True,False,False
BRZE,True,True,True,True
BRZU,True,True,True,True
BSAA,False,False,True,False
BSAAR,False,False,True,False
BSAAU,False,True,True,False
BSAC,True,True,True,True
BSBK,True,True,True,True
BSBR,True,True,True,True
BSCP,True,True,False,False
BSCQ,True,True,True,True
BSCR,True,True,True,True
BSCS,True,True,True,True
BSCT,True,True,True,True
BSCU,True,True,True,True
BSCV,True,True,True,True
BSCW,True,True,True,True
BSCX,True,True,True,True
BSCY,True,True,True,True
BSCZ,False,True,True,False
BSEP,True,True,True,True
BSET,True,True,True,True
BSGM,True,False,False,False
BSII,True,False,False,False
BSIIU,True,False,False,False
BSIIW,True,False,False,False
BSJP,True,True,False,False
BSJQ,True,True,True,True
BSJR,True,True,True,True
BSJS,True,True,True,True
BSJT,True,True,True,True
BSJU,True,True,True,True
BSJV,True,True,True,True
BSJW,True,True,True,True
BSJX,False,True,True,False
BSL,True,True,True,True
BSLK,True,True,False,False
BSLKW,True,True,False,False
BSM,True,True,True,True
BSMC,True,True,True,True
BSMP,True,True,False,False
BSMQ,True,True,True,True
BSMR,True,True,True,True
BSMS,True,True,True,True
BSMT,True,True,True,True
BSMU,True,True,True,True
BSMV,True,True,True,True
BSMW,True,True,True,True
BSMY,True,True,True,True
BSMZ,False,False,True,False
BSOL,False,False,True,False
BSR,True,True,True,True
BSRR,True,True,True,True
BSSX,True,True,True,True
BST,True,True,True,True
BSTP,True,True,True,True
BSTZ,True,True,True,True
BSV,True,True,True,True
BSVN,True,True,True,True
BSVO,True,True,True,True
BSX,True,True,True,True
BSY,True,True,True,True
BTA,True,True,False,False
BTAI,True,True,True,True
BTAL,True,True,True,True
BTBD,True,True,True,True
BTBDW,True,True,True,True
BTBT,True,True,True,True
BTC,True,True,True,True
BTCC,False,True,True,False
BTCI,True,True,True,True
BTCL,True,True,True,True
BTCM,True,False,False,False
BTCO,True,True,True,True
BTCS,True,True,True,True
BTCT,True,True,True,True
BTCW,True,True,True,True
BTCZ,True,True,True,True
BTDR,True,True,True,True
BTE,True,True,True,True
BTF,True,True,True,True
