kind,symbol,ex_date,old_rate,new_rate,ratio
reverse_splits,BBKCF,2026-08-26,7,1,0.1428571429
reverse_splits,BBLG,2021-10-13,2.5,1,0.4
reverse_splits,BBLG,2023-06-07,30,1,0.03333333333
reverse_splits,BBLG,2023-12-20,8,1,0.125
reverse_splits,BBLG,2025-06-10,6,1,0.1666666667
reverse_splits,BBLGW,2023-06-07,30,1,0.03333333333
reverse_splits,BBLN,2022-12-16,25,1,0.04
reverse_splits,BBRW,2022-04-29,300,1,0.003333333333
reverse_splits,BBRW,2023-03-23,300,1,0.003333333333
reverse_splits,BBSA,2021-04-12,2,1,0.5
forward_splits,BBSI,2024-06-24,1,4,4
reverse_splits,BBX,2020-07-23,5,1,0.2
reverse_splits,BBXTB,2020-07-23,5,1,0.2
reverse_splits,BCAB,2026-04-06,50,1,0.02
reverse_splits,BCAN,2024-03-22,190,1,0.005263157895
reverse_splits,BCAN,2024-08-26,17,1,0.05882352941
reverse_splits,BCDA,2024-05-30,15,1,0.06666666667
forward_splits,BCH,2018-11-23,1,3,3
reverse_splits,BCHT,2025-12-30,5,1,0.2
reverse_splits,BCLI,2024-10-01,15,1,0.06666666667
forward_splits,BCNAY,2020-07-08,1,2.8,2.8
reverse_splits,BCTX,2025-01-29,15,1,0.06666666667
reverse_splits,BCTX,2025-08-25,10,1,0.1
forward_splits,BCUCY,2025-03-11,1,5,5
reverse_splits,BDGY,2021-02-18,4,1,0.25
reverse_splits,BDLNF,2026-05-28,3.5,1,0.2857142857
reverse_splits,BDPT,2024-11-21,300,1,0.003333333333
forward_splits,BDPT,2025-01-23,1,2,2
reverse_splits,BDRAF,2022-06-13,25,1,0.04
reverse_splits,BDRBF,2022-06-13,25,1,0.04
reverse_splits,BDRX,2023-07-05,80,1,0.0125
reverse_splits,BDRX,2024-10-04,25,1,0.04
reverse_splits,BDRX,2025-07-31,10,1,0.1
reverse_splits,BDRX,2026-04-06,5,1,0.2
reverse_splits,BDSX,2025-09-15,20,1,0.05
forward_splits,BECTY,2021-09-02,1,3,3
reverse_splits,BEDU,2022-08-19,4,1,0.25
reverse_splits,BEES,2022-03-21,30000,1,3.333333333e-05
reverse_splits,BENF,2024-04-18,80,1,0.0125
reverse_splits,BENF,2025-12-15,8,1,0.125
forward_splits,BEOB,2026-06-22,1,2,2
reverse_splits,BEP,2020-07-30,1,0.25,0.25
forward_splits,BEP,2020-12-14,2,3,1.5
forward_splits,BEPC,2020-12-14,2,3,1.5
reverse_splits,BERZ,2024-03-25,10,1,0.1
reverse_splits,BERZ,2026-02-24,20,1,0.05
reverse_splits,BESP,2021-10-12,10,1,0.1
reverse_splits,BEST,2022-05-20,5,1,0.2
reverse_splits,BEST,2023-04-04,4,1,0.25
reverse_splits,BETR,2024-08-19,50,1,0.02
reverse_splits,BETRF,2020-06-26,10,1,0.1
reverse_splits,BETS,2024-01-10,1000,1,0.001
reverse_splits,BEZ,2026-06-03,10,1,0.1
forward_splits,BF.B,2018-03-01,4,5,1.25
reverse_splits,BFGC,2021-01-25,6,1,0.1666666667
reverse_splits,BFGFF,2026-04-29,10,1,0.1
forward_splits,BFOR,2026-07-01,1,4,4
reverse_splits,BFRI,2023-07-05,20,1,0.05
reverse_splits,BGAVF,2026-03-02,8,1,0.125
reverse_splits,BGKYF,2020-11-05,6,1,0.1666666667
reverse_splits,BGLC,2023-07-20,12,1,0.08333333333
reverse_splits,BGLC,2025-04-07,10,1,0.1
reverse_splits,BGRDF,2020-11-13,100,1,0.01
reverse_splits,BGTTF,2023-07-19,100,1,0.01
reverse_splits,BGXCF,2026-02-11,10,1,0.1
reverse_splits,BHAT,2022-05-27,10,1,0.1
reverse_splits,BHAT,2025-03-17,100,1,0.01
reverse_splits,BHAT,2026-03-06,50,1,0.02
forward_splits,BHBSY,2023-01-04,1,5,5
reverse_splits,BHG,2023-05-22,80,1,0.0125
reverse_splits,BHHKF,2021-11-01,10,1,0.1
reverse_splits,BHIC,2025-09-26,4,1,0.25
reverse_splits,BHIL,2024-07-19,35,1,0.02857142857
reverse_splits,BHLL,2026-03-06,35,1,0.02857142857
reverse_splits,BHPA,2025-05-22,70,1,0.01428571429
forward_splits,BHRB,2022-11-15,1,40,40
reverse_splits,BIAF,2025-09-19,30,1,0.03333333333
reverse_splits,BIAF,2026-08-24,15,1,0.06666666667
reverse_splits,BIMI,2022-02-03,5,1,0.2
reverse_splits,BIMI,2022-12-12,10,1,0.1
reverse_splits,BINI,2025-08-04,250,1,0.004
reverse_splits,BINI,2025-09-22,250,1,0.004
reverse_splits,BIOC,2018-07-10,30,1,0.03333333333
reverse_splits,BIOC,2020-09-08,10,1,0.1
reverse_splits,BIOC,2023-05-17,30,1,0.03333333333
forward_splits,BIOGY,2022-05-26,1,2.5,2.5
reverse_splits,BIOL,2018-05-11,5,1,0.2
reverse_splits,BIOL,2022-04-29,25,1,0.04
reverse_splits,BIOL,2023-07-28,100,1,0.01
reverse_splits,BIOR,2023-01-03,25,1,0.04
reverse_splits,BIOR,2024-10-18,10,1,0.1
reverse_splits,BIOS,2020-02-03,4,1,0.25
reverse_splits,BIP,2020-03-31,1,0.111111,0.111111
forward_splits,BIP,2022-06-13,2,3,1.5
forward_splits,BIPC,2022-06-13,2,3,1.5
reverse_splits,BIPH,2020-09-10,100,1,0.01
reverse_splits,BIRD,2024-09-05,20,1,0.05
reverse_splits,BIS,2020-08-18,4,1,0.25
reverse_splits,BIS,2026-05-28,2,1,0.5
reverse_splits,BITI,2024-11-07,5,1,0.2
reverse_splits,BITS,2022-12-20,4,1,0.25
reverse_splits,BIVI,2024-08-06,10,1,0.1
reverse_splits,BIVI,2025-07-07,10,1,0.1
reverse_splits,BIYA,2025-12-30,25,1,0.04
reverse_splits,BIYA,2026-07-13,10,1,0.1
reverse_splits,BJDX,2023-07-24,20,1,0.05
reverse_splits,BJDX,2024-06-20,8,1,0.125
reverse_splits,BJDX,2024-11-18,50,1,0.02
reverse_splits,BJDX,2026-01-29,4,1,0.25
reverse_splits,BKCH,2022-12-20,4,1,0.25
forward_splits,BKEM,2026-07-20,1,3,3
forward_splits,BKGFY,2021-09-09,1,4.6175,4.6175
reverse_splits,BKGM,2022-11-02,500,1,0.002
forward_splits,BKIE,2026-07-20,1,3,3
reverse_splits,BKKT,2024-04-29,25,1,0.04
forward_splits,BKLC,2026-07-20,1,3,3
reverse_splits,BKLLF,2020-06-25,10,1,0.1
reverse_splits,BKLLF,2022-12-20,10,1,0.1
reverse_splits,BKLLF,2024-11-25,15,1,0.06666666667
forward_splits,BKMC,2026-07-20,1,3,3
forward_splits,BKNG,2026-04-06,1,25,25
reverse_splits,BKPPF,2020-04-24,3,1,0.3333333333
forward_splits,BKSE,2026-07-20,1,3,3
reverse_splits,BKSY,2024-09-09,8,1,0.125
reverse_splits,BKT,2022-10-18,3,1,0.3333333333
reverse_splits,BKTI,2023-04-24,5,1,0.2
reverse_splits,BKYI,2020-11-20,8,1,0.125
reverse_splits,BKYI,2023-12-21,18,1,0.05555555556
reverse_splits,BKYI,2026-04-30,10,1,0.1
reverse_splits,BLBX,2023-04-11,4,1,0.25
reverse_splits,BLCM,2020-02-06,10,1,0.1
reverse_splits,BLEG,2026-06-02,2000,1,0.0005
reverse_splits,BLGVF,2021-03-08,10,1,0.1
reverse_splits,BLIN,2019-05-02,50,1,0.02
reverse_splits,BLLXF,2020-10-15,10,1,0.1
reverse_splits,BLMZ,2025-11-21,10,1,0.1
reverse_splits,BLNE,2025-03-12,10,1,0.1
reverse_splits,BLPG,2021-07-06,100,1,0.01
reverse_splits,BLPH,2020-02-10,15,1,0.06666666667
reverse_splits,BLRX,2019-07-15,15,1,0.06666666667
reverse_splits,BLRX,2025-01-30,40,1,0.025
reverse_splits,BLRZF,2020-11-30,25,1,0.04
reverse_splits,BLRZF,2025-12-18,10,1,0.1
reverse_splits,BLTH,2023-12-08,300,1,0.003333333333
reverse_splits,BLTH,2025-01-24,5,1,0.2
reverse_splits,BLTMF,2023-01-20,4.7,1,0.2127659574
reverse_splits,BLUE,2024-12-13,20,1,0.05
reverse_splits,BLVDF,2025-10-24,4.8,1,0.2083333333
reverse_splits,BMGL,2026-06-22,12,1,0.08333333333
reverse_splits,BMIN,2021-11-22,10,1,0.1
forward_splits,BMJJF,2026-08-10,1,10,10
reverse_splits,BMNG,2026-05-05,20,1,0.05
reverse_splits,BMNR,2025-05-16,20,1,0.05
reverse_splits,BMNU,2026-07-13,10,1,0.1
reverse_splits,BMOOF,2023-03-07,10,1,0.1
reverse_splits,BMRA,2025-04-21,8,1,0.125
forward_splits,BMRC,2018-11-28,1,2,2
reverse_splits,BMTLF,2026-05-08,10,1,0.1
forward_splits,BMUSY,2022-11-29,1,2,2
reverse_splits,BMVVF,2022-10-31,2.5,1,0.4
reverse_splits,BMXC,2021-06-04,7000,1,0.0001428571429
reverse_splits,BMXC,2023-03-13,400,1,0.0025
reverse_splits,BMXC,2025-11-05,800,1,0.00125
reverse_splits,BMXI,2020-07-23,100,1,0.01
forward_splits,BN,2025-10-10,2,3,1.5
reverse_splits,BNAI,2025-12-12,10,1,0.1
reverse_splits,BNCHF,2023-08-25,2.6,1,0.3846153846
reverse_splits,BNDD,2025-09-05,8,1,0.125
reverse_splits,BNED,2024-06-12,100,1,0.01
reverse_splits,BNEV,2026-06-22,8,1,0.125
reverse_splits,BNGO,2023-08-07,10,1,0.1
reverse_splits,BNGO,2025-01-27,60,1,0.01666666667
reverse_splits,BNKD,2021-03-29,10,1,0.1
reverse_splits,BNKD,2024-04-29,5,1,0.2
reverse_splits,BNKD,2026-02-24,5,1,0.2
reverse_splits,BNKK,2025-12-11,35,1,0.02857142857
reverse_splits,BNMV,2023-05-15,30,1,0.03333333333
reverse_splits,BNOW,2023-04-24,500,1,0.002
reverse_splits,BNR,2024-05-15,10,1,0.1
reverse_splits,BNRG,2023-12-04,10,1,0.1
reverse_splits,BNRG,2025-06-20,5,1,0.2
reverse_splits,BNRG,2026-01-26,7,1,0.1428571429
reverse_splits,BNRG,2026-04-15,5,1,0.2
reverse_splits,BNRG,2026-08-13,6,1,0.1666666667
forward_splits,BNT,2025-10-10,2,3,1.5
reverse_splits,BNTC,2019-11-18,10,1,0.1
reverse_splits,BNTC,2020-04-15,3,2,0.6666666667
reverse_splits,BNTC,2023-07-26,17,1,0.05882352941
reverse_splits,BNVIF,2021-10-21,10,1,0.1
reverse_splits,BNZI,2024-09-19,50,1,0.02
reverse_splits,BNZI,2025-07-08,10,1,0.1
reverse_splits,BNZI,2026-05-08,20,1,0.05
reverse_splits,BODY,2023-11-22,50,1,0.02
reverse_splits,BOIL,2018-03-20,5,1,0.2
reverse_splits,BOIL,2020-04-21,10,1,0.1
reverse_splits,BOIL,2023-06-23,20,1,0.05
reverse_splits,BOIL,2024-11-07,5,1,0.2
reverse_splits,BOIL,2026-05-28,2,1,0.5
reverse_splits,BOLT,2025-06-09,20,1,0.05
reverse_splits,BOMO,2023-10-10,1000,1,0.001
reverse_splits,BON,2024-04-11,10,1,0.1
reverse_splits,BON,2025-05-19,25,1,0.04
reverse_splits,BORR,2021-12-14,2,1,0.5
reverse_splits,BOTH,2020-11-02,10,1,0.1
reverse_splits,BOTY,2026-02-02,10000,1,0.0001
reverse_splits,BOXL,2023-06-15,8,1,0.125
reverse_splits,BOXL,2025-02-18,5,1,0.2
reverse_splits,BOXL,2025-12-23,6,1,0.1666666667
reverse_splits,BOXL,2026-06-22,6,1,0.1666666667
reverse_splits,BOZZ,2020-06-24,43600,1,2.293577982e-05
reverse_splits,BPCOF,2020-10-28,10,1,0.1
reverse_splits,BPIRY,2021-05-07,8.25,1,0.1212121212
reverse_splits,BPMX,2019-04-26,25,1,0.04
reverse_splits,BPMX,2020-05-19,12,1,0.08333333333
reverse_splits,BPTH,2018-02-09,10,1,0.1
reverse_splits,BPTH,2019-01-18,20,1,0.05
reverse_splits,BPTH,2024-02-23,20,1,0.05
reverse_splits,BPTS,2023-03-30,10,1,0.1
reverse_splits,BPTS,2024-04-23,40,1,0.025
reverse_splits,BQ,2022-06-03,6,1,0.1666666667
reverse_splits,BQ,2023-08-21,10,3,0.3
reverse_splits,BQ,2025-01-21,10,1,0.1
forward_splits,BRAI,2026-04-29,1,3,3
reverse_splits,BRBL,2022-09-30,300,1,0.003333333333
reverse_splits,BRBL,2023-08-04,500,1,0.002
forward_splits,BRBS,2021-05-03,2,3,1.5
reverse_splits,BRCC,2026-08-24,10,1,0.1
reverse_splits,BRCGF,2023-09-21,10,1,0.1
forward_splits,BRDCY,2026-01-08,1,2,2
reverse_splits,BRDS,2023-05-19,25,1,0.04
reverse_splits,BREA,2025-06-26,10,1,0.1
reverse_splits,BRFH,2021-12-29,13,1,0.07692307692
reverse_splits,BRGGF,2021-05-05,10,1,0.1
reverse_splits,BRGO,2023-04-17,500,1,0.002
reverse_splits,BRIOF,2020-08-14,7,1,0.1428571429
reverse_splits,BRKK,2020-05-12,1000000,1,1e-06
reverse_splits,BRLL,2026-03-23,400,1,0.0025
reverse_splits,BRNE,2025-06-11,1000,1,0.001
reverse_splits,BRNW,2021-04-29,5000,1,0.0002
forward_splits,BRO,2018-03-29,1,2,2
reverse_splits,BROGU,2019-12-20,1,0.1,0.1
reverse_splits,BRPM.U,2020-02-14,1,0.5,0.5
reverse_splits,BRQS,2022-06-27,16,1,0.0625
reverse_splits,BRQS,2023-10-10,12,1,0.08333333333
reverse_splits,BRSF,2023-02-03,85,1,0.01176470588
reverse_splits,BRSGF,2025-01-15,10,1,0.1
reverse_splits,BRSH,2023-08-01,25,1,0.04
reverse_splits,BRSOF,2023-05-25,10,1,0.1
reverse_splits,BRTX,2021-10-27,4000,1,0.00025
reverse_splits,BRVVF,2021-02-01,10,1,0.1
reverse_splits,BRW,2022-05-20,2,1,0.5
reverse_splits,BRZL,2025-05-28,4000,1,0.00025
reverse_splits,BRZU,2020-04-23,35,1,0.02857142857
reverse_splits,BSENF,2025-10-27,5,1,0.2
reverse_splits,BSFC,2023-06-21,20,1,0.05
reverse_splits,BSFC,2024-05-20,50,1,0.02
reverse_splits,BSGM,2024-02-02,10,1,0.1
reverse_splits,BSLK,2025-04-22,20,1,0.05
reverse_splits,BSPK,2023-01-13,45,1,0.02222222222
reverse_splits,BTAI,2025-02-10,16,1,0.0625
reverse_splits,BTB,2022-12-15,15,1,0.06666666667
reverse_splits,BTBD,2021-08-20,2,1,0.5
reverse_splits,BTC,2024-11-20,5,1,0.2
reverse_splits,BTCM,2022-12-23,10,1,0.1
reverse_splits,BTCS,2021-08-17,10,1,0.1
reverse_splits,BTCWF,2020-05-12,12,1,0.08333333333
reverse_splits,BTCWF,2024-06-07,7,1,0.1428571429
reverse_splits,BTCY,2023-07-03,6,1,0.1666666667
reverse_splits,BTF,2026-01-26,5,1,0.2
reverse_splits,BTFL,2026-03-20,2,1,0.5
reverse_splits,BTKRF,2022-11-04,10,1,0.1
reverse_splits,BTKRF,2024-10-01,10,1,0.1
reverse_splits,BTLLF,2020-06-30,2,1,0.5
reverse_splits,BTM,2026-02-23,7,1,0.1428571429
reverse_splits,BTOG,2023-05-30,30,1,0.03333333333
reverse_splits,BTOG,2026-01-20,60,1,0.01666666667
reverse_splits,BTOG,2026-08-21,5,1,0.2
reverse_splits,BTTR,2021-06-29,6,1,0.1666666667
reverse_splits,BTTR,2024-03-21,44,1,0.02272727273
reverse_splits,BTTRX,2020-12-04,1.040019,1,0.9615208953
reverse_splits,BTVRF,2022-12-19,5,1,0.2
reverse_splits,BTX,2018-11-29,1,0.1,0.1
reverse_splits,BTX,2022-10-17,20,1,0.05
reverse_splits,BUDT,2020-07-08,25,1,0.04
reverse_splits,BUGVF,2020-08-26,15,1,0.06666666667
reverse_splits,BULG,2026-04-24,20,1,0.05
reverse_splits,BULZ,2022-10-31,10,1,0.1
forward_splits,BULZ,2026-02-24,1,10,10
reverse_splits,BURCF,2023-06-26,4,1,0.25
reverse_splits,BURG,2020-04-02,26,1,0.03846153846
reverse_splits,BURU,2026-03-02,4.99,1,0.2004008016
reverse_splits,BURU,2026-09-02,40,1,0.025
reverse_splits,BURUD,2024-07-24,40,1,0.025
reverse_splits,BUSC,2026-01-27,20,1,0.05
reverse_splits,BUSXF,2021-03-29,3,1,0.3333333333
reverse_splits,BVC,2026-01-05,10,1,0.1
reverse_splits,BVNNF,2023-12-21,10,1,0.1
reverse_splits,BVXV,2022-11-25,10,1,0.1
reverse_splits,BW,2019-07-24,10,1,0.1
forward_splits,BWAY,2026-03-04,1,2,2
reverse_splits,BWMCU,2020-03-23,1,0.5,0.5
forward_splits,BWMY,2020-10-23,1,5,5
reverse_splits,BWSOF,2020-04-29,4,1,0.25
reverse_splits,BXRX,2022-02-16,35,1,0.02857142857
reverse_splits,BXRX,2022-12-01,40,1,0.025
reverse_splits,BXXRF,2020-11-13,10,1,0.1
reverse_splits,BXXY,2023-02-21,20,1,0.05
reverse_splits,BYAH,2026-02-20,50,1,0.02
reverse_splits,BYAH,2026-08-06,8,1,0.125
forward_splits,BYDDY,2025-07-30,1,6,6
reverse_splits,BYFC,2023-11-01,8,1,0.125
reverse_splits,BYGRF,2020-08-24,8000000,1,1.25e-07
reverse_splits,BYND,2026-08-14,30,1,0.03333333333
reverse_splits,BYRN,2021-04-27,10,1,0.1
reverse_splits,BYRRF,2025-08-29,10,1,0.1
reverse_splits,BZDLF,2021-01-08,3,1,0.3333333333
reverse_splits,BZFD,2024-05-06,4,1,0.25
reverse_splits,BZQ,2018-05-24,5,1,0.2
reverse_splits,BZQ,2021-05-25,2,1,0.5
reverse_splits,BZQ,2022-05-27,2,1,0.5
reverse_splits,BZQ,2025-11-20,2,1,0.5
reverse_splits,BZQ,2026-05-28,2,1,0.5
reverse_splits,CACA,2020-11-12,25,1,0.04
reverse_splits,CADIF,2021-07-15,3,1,0.3333333333
reverse_splits,CADLX,2020-09-14,4,1,0.25
reverse_splits,CADMF,2022-06-30,2,1,0.5
reverse_splits,CADNX,2020-09-14,4,1,0.25
reverse_splits,CADOX,2020-09-14,4,1,0.25
reverse_splits,CALA,2022-06-15,20,1,0.05
reverse_splits,CALC,2026-08-31,5,1,0.2
reverse_splits,CAMP,2024-02-02,23,1,0.04347826087
reverse_splits,CAMZF,2025-01-20,6,1,0.1666666667
reverse_splits,CANB,2022-02-14,15,1,0.06666666667
reverse_splits,CANF,2019-05-10,15,1,0.06666666667
reverse_splits,CANF,2023-01-09,10,1,0.1
reverse_splits,CANF,2026-01-05,20,1,0.05
reverse_splits,CANG,2026-07-21,10,1,0.1
reverse_splits,CANO,2023-11-03,100,1,0.01
reverse_splits,CAOS,2023-03-23,8,1,0.125
forward_splits,CAPE,2021-06-04,1,10,10
reverse_splits,CAPR,2019-06-05,10,1,0.1
reverse_splits,CARA,2024-12-31,12,1,0.08333333333
forward_splits,CASH,2018-10-05,1,3,3
reverse_splits,CASI,2022-06-02,10,1,0.1
reverse_splits,CATB,2018-12-31,10,1,0.1
reverse_splits,CATB,2021-08-20,6,1,0.1666666667
reverse_splits,CATG,2021-08-06,75,1,0.01333333333
reverse_splits,CATI,2025-02-12,1000,1,0.001
reverse_splits,CATRX,2020-09-14,4,1,0.25
reverse_splits,CATTF,2026-06-19,10,1,0.1
reverse_splits,CATX,2024-06-17,10,1,0.1
reverse_splits,CATYX,2020-09-14,4,1,0.25
reverse_splits,CATZX,2020-09-14,4,1,0.25
forward_splits,CAVVF,2021-04-08,1,2,2
reverse_splits,CAXPF,2021-07-19,10,1,0.1
reverse_splits,CBBB,2024-10-14,450,1,0.002222222222
forward_splits,CBCY,2025-10-27,1,50,50
reverse_splits,CBEV,2021-06-28,1000,1,0.001
reverse_splits,CBFRX,2020-09-14,4,1,0.25
reverse_splits,CBFYX,2020-09-14,4,1,0.25
reverse_splits,CBIO,2023-10-31,15,1,0.06666666667
reverse_splits,CBIO,2025-06-16,100,1,0.01
reverse_splits,CBMJ,2023-08-02,20,1,0.05
reverse_splits,CBNRX,2020-09-14,4,1,0.25
reverse_splits,CBPI,2022-07-22,26,1,0.03846153846
forward_splits,CBSU,2025-03-17,1,2,2
reverse_splits,CBTTF,2025-10-15,30,1,0.03333333333
reverse_splits,CBTTF,2025-10-16,30,1,0.03333333333
reverse_splits,CBVTF,2026-06-22,10,1,0.1
reverse_splits,CBWTF,2026-07-28,14,1,0.07142857143
reverse_splits,CCAOX,2020-09-14,4,1,0.25
reverse_splits,CCARX,2020-09-14,4,1,0.25
reverse_splits,CCAUX,2020-09-14,4,1,0.25
reverse_splits,CCAZX,2020-09-14,4,1,0.25
forward_splits,CCBC,2021-06-16,5,6,1.2
forward_splits,CCBC,2023-06-14,5,6,1.2
forward_splits,CCBC,2026-06-18,5,6,1.2
reverse_splits,CCC.U,2019-05-13,1,0.5,0.5
reverse_splits,CCCFF,2026-07-13,20,1,0.05
reverse_splits,CCCFF,2026-07-24,20,1,0.05
reverse_splits,CCCL,2020-09-03,3,1,0.3333333333
forward_splits,CCFN,2026-05-15,1,3,3
reverse_splits,CCFYX,2020-09-14,4,1,0.25
reverse_splits,CCG,2026-07-20,35,1,0.02857142857
reverse_splits,CCH.U,2020-09-14,1,0.33333,0.33333
reverse_splits,CCHH,2026-07-13,10,1,0.1
reverse_splits,CCJMF,2021-10-20,32.6764,1,0.03060312642
reverse_splits,CCM,2024-07-30,10,1,0.1
forward_splits,CCMCF,2026-03-13,1,3,3
reverse_splits,CCNC,2022-11-09,30,1,0.03333333333
reverse_splits,CCNCF,2021-12-09,10,1,0.1
forward_splits,CCOEY,2021-04-12,1,2,2
reverse_splits,CCOMX,2020-09-14,4,1,0.25
reverse_splits,CCOOF,2025-06-04,10,1,0.1
reverse_splits,CCSAX,2020-09-14,4,1,0.25
reverse_splits,CCSCX,2020-09-14,4,1,0.25
reverse_splits,CCSRX,2020-09-14,4,1,0.25
reverse_splits,CCSZX,2020-09-14,4,1,0.25
reverse_splits,CCTC,2022-07-13,100,1,0.01
reverse_splits,CCTG,2026-01-23,10,1,0.1
reverse_splits,CCUP,2026-08-24,10,1,0.1
reverse_splits,CCUR,2021-04-22,3000,1,0.0003333333333
reverse_splits,CCWOF,2024-08-16,10,1,0.1
reverse_splits,CCXX.U,2020-10-22,1,0.25,0.25
reverse_splits,CCXYX,2020-09-14,4,1,0.25
reverse_splits,CCYC,2020-07-08,30,1,0.03333333333
reverse_splits,CDBMF,2021-02-09,17,1,0.05882352941
reverse_splits,CDCLF,2021-04-08,2,1,0.5
reverse_splits,CDIO,2025-05-13,30,1,0.03333333333
reverse_splits,CDIX,2020-05-12,10000,1,0.0001
reverse_splits,CDIX,2024-01-09,75000,1,1.333333333e-05
reverse_splits,CDIX,2026-01-12,3,1,0.3333333333
reverse_splits,CDLX,2026-06-08,10,1,0.1
reverse_splits,CDNMF,2022-10-17,3,1,0.3333333333
reverse_splits,CDORX,2020-09-14,4,1,0.25
reverse_splits,CDOYX,2020-09-14,4,1,0.25
reverse_splits,CDOZX,2020-09-14,4,1,0.25
reverse_splits,CDR,2020-11-27,6.6,1,0.1515151515
reverse_splits,CDRL,2020-08-24,400,1,0.0025
reverse_splits,CDT,2025-01-27,100,1,0.01
reverse_splits,CDT,2025-05-20,15,1,0.06666666667
reverse_splits,CDT,2025-10-13,8,1,0.125
reverse_splits,CDT,2026-03-27,25,1,0.04
reverse_splits,CDT,2026-07-20,10,1,0.1
reverse_splits,CDTG,2026-06-01,25,1,0.04
reverse_splits,CDTI,2018-09-24,5,1,0.2
reverse_splits,CDTX,2024-04-24,20,1,0.05
reverse_splits,CEAD,2022-02-09,150,1,0.006666666667
reverse_splits,CEAD,2024-06-07,12,1,0.08333333333
reverse_splits,CEI,2018-03-05,25,1,0.04
reverse_splits,CEI,2018-12-24,25,1,0.04
reverse_splits,CEI,2019-10-29,50,1,0.02
reverse_splits,CEI,2022-12-21,50,1,0.02
forward_splits,CELH,2023-11-15,1,3,3
reverse_splits,CELU,2024-02-29,10,1,0.1
reverse_splits,CELZ,2021-11-10,500,1,0.002
reverse_splits,CELZ,2023-06-12,10,1,0.1
reverse_splits,CEM,2020-07-28,5,1,0.2
reverse_splits,CEN,2020-07-06,10,1,0.1
reverse_splits,CENN,2023-12-08,10,1,0.1
reverse_splits,CENN,2026-04-13,60,1,0.01666666667
forward_splits,CENTA,2024-02-09,4,5,1.25
reverse_splits,CERO,2025-01-08,100,1,0.01
reverse_splits,CERO,2025-06-13,20,1,0.05
reverse_splits,CETEF,2024-07-05,7,1,0.1428571429
reverse_splits,CETX,2019-06-13,8,1,0.125
reverse_splits,CETX,2023-01-25,35,1,0.02857142857
reverse_splits,CETX,2024-10-03,60,1,0.01666666667
reverse_splits,CETX,2024-11-26,35,1,0.02857142857
reverse_splits,CETX,2025-09-29,15,1,0.06666666667
reverse_splits,CETX,2026-06-05,10,1,0.1
reverse_splits,CETY,2023-01-19,40,1,0.025
reverse_splits,CETY,2025-10-06,15,1,0.06666666667
reverse_splits,CEXPF,2020-07-06,7,1,0.1428571429
reverse_splits,CEYFF,2021-01-19,10,1,0.1
reverse_splits,CFBK,2018-08-21,5.5,1,0.1818181818
reverse_splits,CFFAU,2020-11-18,1,0.333333,0.333333
forward_splits,CFIMX,2025-05-12,1,10,10
reverse_splits,CFLRX,2020-09-14,4,1,0.25
reverse_splits,CFMS,2022-11-10,25,1,0.04
reverse_splits,CFNB,2026-06-12,50,1,0.02
reverse_splits,CFRRX,2020-09-14,4,1,0.25
reverse_splits,CFRX,2020-02-04,10,1,0.1
reverse_splits,CFRX,2023-02-15,80,1,0.0125
reverse_splits,CFRYX,2020-09-14,4,1,0.25
reverse_splits,CFRZX,2020-09-14,4,1,0.25
reverse_splits,CFX,2022-04-05,3,1,0.3333333333
reverse_splits,CGA,2019-06-28,12,1,0.08333333333
reverse_splits,CGC,2023-12-20,10,1,0.1
reverse_splits,CGGYY,2024-07-31,100,1,0.01
reverse_splits,CGIX,2019-10-25,30,1,0.03333333333
reverse_splits,CGLDF,2020-05-19,75000000,1,1.333333333e-08
reverse_splits,CGTL,2026-07-07,15,1,0.06666666667
reverse_splits,CGVRX,2020-09-14,4,1,0.25
reverse_splits,CHBRX,2020-09-14,4,1,0.25
forward_splits,CHDN,2019-01-28,1,3,3
forward_splits,CHDN,2023-05-22,1,2,2
reverse_splits,CHEK,2018-04-04,12,1,0.08333333333
reverse_splits,CHEK,2022-11-25,20,1,0.05
reverse_splits,CHFS,2019-01-03,14,1,0.07142857143
reverse_splits,CHFS,2020-10-19,30,1,0.03333333333
reverse_splits,CHGA,2026-08-31,20,1,0.05
forward_splits,CHGCY,2020-07-06,1,12,12
reverse_splits,CHHCF,2021-11-18,20,1,0.05
reverse_splits,CHHHF,2020-06-25,20,1,0.05
reverse_splits,CHIR,2022-12-20,3,1,0.3333333333
reverse_splits,CHK,2020-04-15,200,1,0.005
reverse_splits,CHMJF,2024-06-24,10,1,0.1
reverse_splits,CHMJF,2025-01-10,15,1,0.06666666667
reverse_splits,CHNR,2023-04-03,5,1,0.2
reverse_splits,CHNR,2025-06-13,8,1,0.125
reverse_splits,CHPT,2025-07-28,20,1,0.05
reverse_splits,CHR,2023-11-27,10,1,0.1
reverse_splits,CHR,2025-12-23,50,1,0.02
reverse_splits,CHR,2026-04-07,3,1,0.3333333333
reverse_splits,CHRA,2022-12-30,10,1,0.1
reverse_splits,CHSN,2025-08-18,80,1,0.0125
reverse_splits,CHSN,2026-05-07,100,1,0.01
reverse_splits,CHUC,2021-06-16,100,1,0.01
reverse_splits,CHYPF,2022-04-18,4,1,0.25
reverse_splits,CHYPF,2024-06-10,4,1,0.25
reverse_splits,CHYYX,2020-09-14,4,1,0.25
reverse_splits,CHYZX,2020-09-14,4,1,0.25
