day,symbol,adv20,split,wk
2025-10-15,LWLG,2737723.7,TRAIN,2025-10-11/2025-10-17
2025-11-25,LWLG,1433313.0,TRAIN,2025-11-22/2025-11-28
2026-03-12,LWLG,2346515.7,VAL,2026-03-07/2026-03-13
2026-04-06,LWLG,6648561.5,VAL,2026-04-04/2026-04-10
2026-04-08,LWLG,6965049.0,VAL,2026-04-04/2026-04-10
2026-04-22,LWLG,7865487.6,VAL,2026-04-18/2026-04-24
2026-04-30,LWLG,8742495.1,VAL,2026-04-25/2026-05-01
2026-05-13,LWLG,10088287.7,VAL,2026-05-09/2026-05-15
2025-07-21,LX,3046278.3,TRAIN,2025-07-19/2025-07-25
2025-10-31,LX,4336498.0,TRAIN,2025-10-25/2025-10-31
2025-07-31,LXEO,450281.4,TRAIN,2025-07-26/2025-08-01
2025-10-15,LXEO,1360507.85,TRAIN,2025-10-11/2025-10-17
2025-11-20,LXEO,1427182.9,TRAIN,2025-11-15/2025-11-21
2025-12-18,LXEO,1022606.35,TRAIN,2025-12-13/2025-12-19
2026-03-31,LXEO,961719.95,VAL,2026-03-28/2026-04-03
2025-10-30,LXU,447059.45,TRAIN,2025-10-25/2025-10-31
2026-03-12,LXU,1100245.3,VAL,2026-03-07/2026-03-13
2025-09-17,LYFT,21333705.35,TRAIN,2025-09-13/2025-09-19
2026-04-08,LYG,25526468.0,VAL,2026-04-04/2026-04-10
2026-05-06,LYG,17776797.55,VAL,2026-05-02/2026-05-08
2026-04-23,LYTS,290461.35,VAL,2026-04-18/2026-04-24
2025-08-08,LZ,1830438.25,TRAIN,2025-08-02/2025-08-08
2025-11-06,LZ,1973457.9,TRAIN,2025-11-01/2025-11-07
2026-01-28,LZ,2081604.85,VAL,2026-01-24/2026-01-30
2026-04-06,LZ,2476496.8,VAL,2026-04-04/2026-04-10
2026-05-12,LZ,2552474.55,VAL,2026-05-09/2026-05-15
2026-04-17,LZM,414495.6,VAL,2026-04-11/2026-04-17
2026-04-20,LZM,586213.5,VAL,2026-04-18/2026-04-24
2026-04-21,LZM,679229.65,VAL,2026-04-18/2026-04-24
2025-07-08,LZMH,714889.6,TRAIN,2025-07-05/2025-07-11
2025-07-11,LZMH,788284.9,TRAIN,2025-07-05/2025-07-11
2025-07-16,LZMH,835967.45,TRAIN,2025-07-12/2025-07-18
2025-08-21,LZMH,516341.05,TRAIN,2025-08-16/2025-08-22
2025-07-22,M,7173583.8,TRAIN,2025-07-19/2025-07-25
2025-09-03,M,6957992.65,TRAIN,2025-08-30/2025-09-05
2025-11-20,MAGN,661893.45,TRAIN,2025-11-15/2025-11-21
2025-11-24,MAGN,1255627.05,TRAIN,2025-11-22/2025-11-28
2025-12-09,MAMA,296680.4,TRAIN,2025-12-06/2025-12-12
2025-10-30,MAMK,887385.2,TRAIN,2025-10-25/2025-10-31
2025-11-05,MAMK,918484.45,TRAIN,2025-11-01/2025-11-07
2025-11-28,MARA,46842229.95,TRAIN,2025-11-22/2025-11-28
2026-02-06,MARA,45339822.9,VAL,2026-01-31/2026-02-06
2026-02-27,MARA,48640879.35,VAL,2026-02-21/2026-02-27
2026-03-04,MARA,53591582.95,VAL,2026-02-28/2026-03-06
2026-04-08,MARA,46927422.85,VAL,2026-04-04/2026-04-10
2026-04-22,MARA,47282351.55,VAL,2026-04-18/2026-04-24
2026-03-16,MASK,1314600.35,VAL,2026-03-14/2026-03-20
2026-05-29,MASK,12417041.0,VAL,2026-05-23/2026-05-29
2025-11-12,MASS,315426.8,TRAIN,2025-11-08/2025-11-14
2025-08-01,MATH,231539.5,TRAIN,2025-07-26/2025-08-01
2025-08-07,MAX,373180.95,TRAIN,2025-08-02/2025-08-08
2025-09-09,MAX,602821.2,TRAIN,2025-09-06/2025-09-12
2025-10-30,MAX,437647.15,TRAIN,2025-10-25/2025-10-31
2026-02-06,MAX,661824.1,VAL,2026-01-31/2026-02-06
2026-02-24,MAX,1074434.05,VAL,2026-02-21/2026-02-27
2026-04-22,MAZE,1415861.75,VAL,2026-04-18/2026-04-24
2026-02-06,MB,30451.8,VAL,2026-01-31/2026-02-06
2025-09-26,MBC,1635382.2,TRAIN,2025-09-20/2025-09-26
2026-04-08,MBC,2383834.55,VAL,2026-04-04/2026-04-10
2025-08-05,MBI,290616.45,TRAIN,2025-08-02/2025-08-08
2025-07-07,MBIO,1706682.65,TRAIN,2025-07-05/2025-07-11
2025-07-09,MBIO,15999244.2,TRAIN,2025-07-05/2025-07-11
2025-07-24,MBLY,9041670.0,TRAIN,2025-07-19/2025-07-25
2025-10-06,MBLY,5708781.0,TRAIN,2025-10-04/2025-10-10
2026-01-05,MBLY,4692260.5,VAL,2026-01-03/2026-01-09
2026-01-06,MBLY,5039492.4,VAL,2026-01-03/2026-01-09
2026-01-07,MBLY,5591706.05,VAL,2026-01-03/2026-01-09
2026-04-08,MBLY,6786210.9,VAL,2026-04-04/2026-04-10
2026-04-23,MBLY,6855123.65,VAL,2026-04-18/2026-04-24
2025-07-28,MBOT,1661462.7,TRAIN,2025-07-26/2025-08-01
2025-09-08,MBOT,3246186.6,TRAIN,2025-09-06/2025-09-12
2025-10-06,MBOT,7406564.1,TRAIN,2025-10-04/2025-10-10
2025-12-01,MBRX,3423196.2,TRAIN,2025-11-29/2025-12-05
2026-05-08,MBUU,376042.05,VAL,2026-05-02/2026-05-08
2025-09-22,MBX,428357.55,TRAIN,2025-09-20/2025-09-26
2026-02-13,MCRB,83906.65,VAL,2026-02-07/2026-02-13
2025-07-28,MCVT,5883628.0,TRAIN,2025-07-26/2025-08-01
2025-08-01,MCVT,7697683.75,TRAIN,2025-07-26/2025-08-01
2026-03-25,MCVT,1155877.7,VAL,2026-03-21/2026-03-27
2025-10-27,MCW,1577431.1,TRAIN,2025-10-25/2025-10-31
2025-10-30,MCW,1704976.55,TRAIN,2025-10-25/2025-10-31
2026-02-18,MCW,1119767.75,VAL,2026-02-14/2026-02-20
2025-08-05,MD,599604.1,TRAIN,2025-08-02/2025-08-08
2025-11-03,MD,724101.25,TRAIN,2025-11-01/2025-11-07
2025-07-08,MDCX,306402.1,TRAIN,2025-07-05/2025-07-11
2025-07-09,MDCX,364067.3,TRAIN,2025-07-05/2025-07-11
2025-07-31,MDXG,927222.65,TRAIN,2025-07-26/2025-08-01
2025-10-30,MDXG,758568.75,TRAIN,2025-10-25/2025-10-31
2026-03-25,MDXH,158447.85,VAL,2026-03-21/2026-03-27
2026-03-05,MEC,171319.8,VAL,2026-02-28/2026-03-06
2026-02-26,MEG,385749.85,VAL,2026-02-21/2026-02-27
2025-09-10,MEI,435520.75,TRAIN,2025-09-06/2025-09-12
2025-07-21,MEIP,2143562.55,TRAIN,2025-07-19/2025-07-25
2025-08-13,MEIP,3218547.05,TRAIN,2025-08-09/2025-08-15
2025-10-24,MEME,1944994.0,TRAIN,2025-10-18/2025-10-24
2025-11-20,MEME,810356.95,TRAIN,2025-11-15/2025-11-21
2025-12-22,MENS,467449.9,TRAIN,2025-12-20/2025-12-26
2025-12-24,MENS,1625195.8,TRAIN,2025-12-20/2025-12-26
2025-07-24,MERC,607770.05,TRAIN,2025-07-19/2025-07-25
2025-07-01,METC,1094906.5,TRAIN,2025-06-28/2025-07-04
2025-07-10,METC,1670462.55,TRAIN,2025-07-05/2025-07-11
2025-07-14,METC,2269141.85,TRAIN,2025-07-12/2025-07-18
2025-07-16,METC,2946216.4,TRAIN,2025-07-12/2025-07-18
2025-11-20,METC,4201230.15,TRAIN,2025-11-15/2025-11-21
2025-07-14,METCB,195281.6,TRAIN,2025-07-12/2025-07-18
2025-10-30,METD,215073.85,TRAIN,2025-10-25/2025-10-31
2026-04-30,METD,314447.7,VAL,2026-04-25/2026-05-01
2026-01-22,METU,2409592.35,VAL,2026-01-17/2026-01-23
2026-03-16,METU,2361180.45,VAL,2026-03-14/2026-03-20
2026-04-08,METU,3587304.85,VAL,2026-04-04/2026-04-10
2026-04-08,MFG,5418687.6,VAL,2026-04-04/2026-04-10
2025-11-24,MFI,117789.4,TRAIN,2025-11-22/2025-11-28
2026-04-08,MGNI,1910749.4,VAL,2026-04-04/2026-04-10
2026-04-10,MGNX,888420.05,VAL,2026-04-04/2026-04-10
2026-05-12,MGNX,622019.7,VAL,2026-05-09/2026-05-15
2026-05-22,MGNX,1459278.1,VAL,2026-05-16/2026-05-22
2026-02-12,MH,629579.0,VAL,2026-02-07/2026-02-13
2025-11-24,MHUA,649387.6,TRAIN,2025-11-22/2025-11-28
2026-01-26,MICC,1161321.15,VAL,2026-01-24/2026-01-30
2026-04-30,MICC,1422043.85,VAL,2026-04-25/2026-05-01
2026-05-15,MICC,1511955.9,VAL,2026-05-09/2026-05-15
2025-11-21,MIGI,1557369.75,TRAIN,2025-11-15/2025-11-21
2025-11-25,MIGI,1403624.8,TRAIN,2025-11-22/2025-11-28
2025-12-10,MIGI,993261.7,TRAIN,2025-12-06/2025-12-12
2025-12-11,MIGI,1801100.35,TRAIN,2025-12-06/2025-12-12
2026-01-13,MIGI,528575.3,VAL,2026-01-10/2026-01-16
2026-04-07,MIGI,312145.5,VAL,2026-04-04/2026-04-10
2026-04-13,MIGI,1352057.15,VAL,2026-04-11/2026-04-17
2026-04-29,MIGI,1556727.6,VAL,2026-04-25/2026-05-01
2025-09-10,MIMI,713309.8,TRAIN,2025-09-06/2025-09-12
2025-09-11,MIMI,1012480.05,TRAIN,2025-09-06/2025-09-12
2025-10-13,MIMI,1724772.7,TRAIN,2025-10-11/2025-10-17
2026-05-29,MIMI,283163.25,VAL,2026-05-23/2026-05-29
2026-03-11,MIND,137541.25,VAL,2026-03-07/2026-03-13
2025-07-03,MINM,748582.95,TRAIN,2025-06-28/2025-07-04
2025-09-26,MIR,6514041.35,TRAIN,2025-09-20/2025-09-26
2025-10-28,MIR,3941105.35,TRAIN,2025-10-25/2025-10-31
2026-04-08,MIR,3778274.4,VAL,2026-04-04/2026-04-10
2025-12-12,MITK,561850.75,TRAIN,2025-12-06/2025-12-12
2026-02-06,MITK,505495.8,VAL,2026-01-31/2026-02-06
2026-02-13,MITK,737673.5,VAL,2026-02-07/2026-02-13
2026-01-26,MKDW,6351283.25,VAL,2026-01-24/2026-01-30
2026-03-25,MKDW,259939.8,VAL,2026-03-21/2026-03-27
2025-07-01,MLCO,2646312.9,TRAIN,2025-06-28/2025-07-04
2026-01-05,MLEC,578660.75,VAL,2026-01-03/2026-01-09
2026-02-19,MLEC,3287272.45,VAL,2026-02-14/2026-02-20
2026-02-20,MLEC,3154801.9,VAL,2026-02-14/2026-02-20
2025-07-18,MLGO,34307393.55,TRAIN,2025-07-12/2025-07-18
2025-09-18,MLGO,490692.7,TRAIN,2025-09-13/2025-09-19
2025-10-06,MLTX,8506628.55,TRAIN,2025-10-04/2025-10-10
2026-01-08,MLTX,1510739.9,VAL,2026-01-03/2026-01-09
2026-01-09,MLTX,2654737.2,VAL,2026-01-03/2026-01-09
2026-03-19,MLTX,1078111.4,VAL,2026-03-14/2026-03-20
2026-05-11,MLTX,765259.2,VAL,2026-05-09/2026-05-15
2025-09-02,MLYS,926333.3,TRAIN,2025-08-30/2025-09-05
2025-11-21,MNDR,3950065.1,TRAIN,2025-11-15/2025-11-21
2025-08-26,MNKD,3318722.95,TRAIN,2025-08-23/2025-08-29
2025-09-02,MNKD,3898731.95,TRAIN,2025-08-30/2025-09-05
2025-11-05,MNKD,4655483.7,TRAIN,2025-11-01/2025-11-07
2026-02-26,MNKD,4642374.7,VAL,2026-02-21/2026-02-27
2026-05-06,MNKD,3571546.5,VAL,2026-05-02/2026-05-08
2025-07-30,MNRO,836862.6,TRAIN,2025-07-26/2025-08-01
2025-11-05,MNRO,957600.25,TRAIN,2025-11-01/2025-11-07
2026-02-11,MNRO,836367.35,VAL,2026-02-07/2026-02-13
2026-04-08,MNRO,902787.4,VAL,2026-04-04/2026-04-10
2025-07-24,MNSO,529552.5,TRAIN,2025-07-19/2025-07-25
2025-08-21,MNSO,641848.4,TRAIN,2025-08-16/2025-08-22
2025-08-22,MNSO,830366.35,TRAIN,2025-08-16/2025-08-22
2025-07-09,MNTN,704469.85,TRAIN,2025-07-05/2025-07-11
2025-08-11,MNTN,824089.8,TRAIN,2025-08-09/2025-08-15
2025-10-24,MNTN,549019.1,TRAIN,2025-10-18/2025-10-24
2026-02-11,MNTN,711720.55,VAL,2026-02-07/2026-02-13
2025-12-18,MNTS,9663680.5,TRAIN,2025-12-13/2025-12-19
2026-01-05,MNTS,9935220.25,VAL,2026-01-03/2026-01-09
2026-01-07,MNTS,13724323.15,VAL,2026-01-03/2026-01-09
2026-01-08,MNTS,14969358.7,VAL,2026-01-03/2026-01-09
2026-02-09,MNTS,867926.55,VAL,2026-02-07/2026-02-13
2026-04-08,MNTS,869442.5,VAL,2026-04-04/2026-04-10
2026-04-15,MNTS,2115127.4,VAL,2026-04-11/2026-04-17
2026-04-23,MNTS,3598593.3,VAL,2026-04-18/2026-04-24
2026-04-29,MNTS,3692373.1,VAL,2026-04-25/2026-05-01
2026-05-05,MNTS,3639627.0,VAL,2026-05-02/2026-05-08
2026-05-11,MNTS,3794886.0,VAL,2026-05-09/2026-05-15
2026-05-18,MNTS,2290941.35,VAL,2026-05-16/2026-05-22
2026-05-26,MNTS,2439186.7,VAL,2026-05-23/2026-05-29
2026-05-27,MNTS,6609845.8,VAL,2026-05-23/2026-05-29
2025-07-21,MOB,393435.15,TRAIN,2025-07-19/2025-07-25
2025-09-29,MOB,595855.05,TRAIN,2025-09-27/2025-10-03
2025-10-13,MOB,653034.4,TRAIN,2025-10-11/2025-10-17
2026-04-07,MOBX,41187685.4,VAL,2026-04-04/2026-04-10
2026-03-31,MODD,1895371.4,VAL,2026-03-28/2026-04-03
2025-08-07,MODG,2798873.6,TRAIN,2025-08-02/2025-08-08
2025-11-07,MODG,1931587.15,TRAIN,2025-11-01/2025-11-07
2025-09-11,MOGU,35248.05,TRAIN,2025-09-06/2025-09-12
2026-01-23,MOVE,394701.35,VAL,2026-01-17/2026-01-23
2025-11-10,MPL,406565.53846153844,TRAIN,2025-11-08/2025-11-14
2026-02-19,MPT,5688969.636363637,VAL,2026-02-14/2026-02-20
2025-08-01,MPU,1620761.5,TRAIN,2025-07-26/2025-08-01
2025-08-07,MQ,4477335.15,TRAIN,2025-08-02/2025-08-08
2025-11-06,MQ,4860073.8,TRAIN,2025-11-01/2025-11-07
2025-07-09,MRAL,314649.8,TRAIN,2025-07-05/2025-07-11
2025-07-16,MRAL,391929.2,TRAIN,2025-07-12/2025-07-18
2025-07-30,MRAL,564325.35,TRAIN,2025-07-26/2025-08-01
2025-09-18,MRAL,400566.5,TRAIN,2025-09-13/2025-09-19
2025-10-01,MRAL,600007.6,TRAIN,2025-09-27/2025-10-03
2025-10-02,MRAL,626582.65,TRAIN,2025-09-27/2025-10-03
2025-10-06,MRAL,668818.35,TRAIN,2025-10-04/2025-10-10
2025-10-13,MRAL,934632.0,TRAIN,2025-10-11/2025-10-17
2025-10-20,MRAL,1126147.95,TRAIN,2025-10-18/2025-10-24
2025-10-24,MRAL,1159960.5,TRAIN,2025-10-18/2025-10-24
2025-10-27,MRAL,1167717.6,TRAIN,2025-10-25/2025-10-31
2025-10-31,MRAL,1183172.5,TRAIN,2025-10-25/2025-10-31
2025-11-05,MRAL,1152118.5,TRAIN,2025-11-01/2025-11-07
2025-11-10,MRAL,1051189.25,TRAIN,2025-11-08/2025-11-14
2025-11-20,MRAL,1013162.5,TRAIN,2025-11-15/2025-11-21
2025-11-24,MRAL,1068115.1,TRAIN,2025-11-22/2025-11-28
2025-11-28,MRAL,1103475.2,TRAIN,2025-11-22/2025-11-28
2025-12-02,MRAL,1175194.4,TRAIN,2025-11-29/2025-12-05
2025-12-08,MRAL,1209716.4,TRAIN,2025-12-06/2025-12-12
2025-12-18,MRAL,1083671.5,TRAIN,2025-12-13/2025-12-19
2026-01-05,MRAL,883430.15,VAL,2026-01-03/2026-01-09
2026-02-25,MRAL,1269022.1,VAL,2026-02-21/2026-02-27
2026-02-27,MRAL,1329509.75,VAL,2026-02-21/2026-02-27
2026-03-04,MRAL,1566027.85,VAL,2026-02-28/2026-03-06
2026-03-13,MRAL,1446053.55,VAL,2026-03-07/2026-03-13
2026-03-16,MRAL,1588942.3,VAL,2026-03-14/2026-03-20
2026-03-25,MRAL,1893630.35,VAL,2026-03-21/2026-03-27
2026-03-26,MRAL,1941795.5,VAL,2026-03-21/2026-03-27
2026-04-08,MRAL,1972133.5,VAL,2026-04-04/2026-04-10
2026-04-14,MRAL,2000526.8,VAL,2026-04-11/2026-04-17
2026-04-22,MRAL,2056136.3,VAL,2026-04-18/2026-04-24
2026-04-30,MRAL,1688196.95,VAL,2026-04-25/2026-05-01
2026-01-30,MRAM,1009099.7,VAL,2026-01-24/2026-01-30
2026-04-14,MRAM,330459.8,VAL,2026-04-11/2026-04-17
2026-04-30,MRAM,528710.75,VAL,2026-04-25/2026-05-01
2026-04-01,MRLN,1414972.3,VAL,2026-03-28/2026-04-03
2026-04-08,MRLN,1449013.642857143,VAL,2026-04-04/2026-04-10
2026-04-10,MRLN,1486980.3125,VAL,2026-04-04/2026-04-10
2026-04-16,MRLN,1542943.9,VAL,2026-04-11/2026-04-17
2026-05-26,MRLN,1491579.8,VAL,2026-05-23/2026-05-29
2025-09-26,MRM,1937035.3,TRAIN,2025-09-20/2025-09-26
2025-11-06,MRNA,11375403.05,TRAIN,2025-11-01/2025-11-07
2025-12-01,MRNY,1735250.2,TRAIN,2025-11-29/2025-12-05
2025-07-28,MRSN,3751051.25,TRAIN,2025-07-26/2025-08-01
2025-11-14,MRVI,1404706.4,TRAIN,2025-11-08/2025-11-14
2025-11-18,MRVI,1442248.0,TRAIN,2025-11-15/2025-11-21
2025-12-10,MRVI,1381972.85,TRAIN,2025-12-06/2025-12-12
2026-02-26,MRVI,1006194.35,VAL,2026-02-21/2026-02-27
2026-05-08,MRVI,1994654.15,VAL,2026-05-02/2026-05-08
2026-04-13,MSAI,1820161.75,VAL,2026-04-11/2026-04-17
2026-01-29,MSFD,435347.1,VAL,2026-01-24/2026-01-30
2026-04-08,MSFL,970784.0,VAL,2026-04-04/2026-04-10
2026-04-08,MSFU,4088761.6,VAL,2026-04-04/2026-04-10
2025-11-07,MSGM,741196.55,TRAIN,2025-11-01/2025-11-07
2026-03-11,MSGM,142665.35,VAL,2026-03-07/2026-03-13
2025-08-11,MSOS,8338962.55,TRAIN,2025-08-09/2025-08-15
2025-08-12,MSOS,10707921.8,TRAIN,2025-08-09/2025-08-15
2025-09-29,MSOS,10310905.9,TRAIN,2025-09-27/2025-10-03
2025-12-12,MSOS,8041485.7,TRAIN,2025-12-06/2025-12-12
2025-12-17,MSOS,14228226.0,TRAIN,2025-12-13/2025-12-19
2025-12-18,MSOS,15657954.2,TRAIN,2025-12-13/2025-12-19
2025-12-19,MSOS,19693021.85,TRAIN,2025-12-13/2025-12-19
2026-04-23,MSOS,9672353.0,VAL,2026-04-18/2026-04-24
2025-08-11,MSOX,690196.9,TRAIN,2025-08-09/2025-08-15
2025-08-12,MSOX,874387.05,TRAIN,2025-08-09/2025-08-15
2025-08-15,MSOX,1080420.6,TRAIN,2025-08-09/2025-08-15
2025-09-29,MSOX,1206999.2,TRAIN,2025-09-27/2025-10-03
2025-10-13,MSOX,1492557.55,TRAIN,2025-10-11/2025-10-17
2025-12-12,MSOX,1192174.2,TRAIN,2025-12-06/2025-12-12
2025-12-17,MSOX,2146033.75,TRAIN,2025-12-13/2025-12-19
2025-12-18,MSOX,2310909.85,TRAIN,2025-12-13/2025-12-19
2025-12-19,MSOX,2880813.4,TRAIN,2025-12-13/2025-12-19
2025-12-24,MSOX,3323525.3,TRAIN,2025-12-20/2025-12-26
2026-04-23,MSOX,3279730.9,VAL,2026-04-18/2026-04-24
2025-10-02,MST,551028.6,TRAIN,2025-09-27/2025-10-03
2025-10-06,MST,550940.45,TRAIN,2025-10-04/2025-10-10
2025-10-31,MST,641242.7,TRAIN,2025-10-25/2025-10-31
2025-11-10,MST,804896.85,TRAIN,2025-11-08/2025-11-14
2025-12-09,MST,1684433.0,TRAIN,2025-12-06/2025-12-12
2025-12-18,MST,1366929.05,TRAIN,2025-12-13/2025-12-19
2026-02-13,MST,622504.95,VAL,2026-02-07/2026-02-13
2026-02-25,MST,623446.15,VAL,2026-02-21/2026-02-27
2026-03-13,MST,541584.5,VAL,2026-03-07/2026-03-13
2026-03-16,MST,544551.2,VAL,2026-03-14/2026-03-20
2025-12-02,MSTP,159875.65,TRAIN,2025-11-29/2025-12-05
2026-01-07,MSTP,234901.5,VAL,2026-01-03/2026-01-09
2026-01-14,MSTP,276978.95,VAL,2026-01-10/2026-01-16
2025-07-02,MSTU,38150718.4,TRAIN,2025-06-28/2025-07-04
2025-07-14,MSTU,38436994.25,TRAIN,2025-07-12/2025-07-18
2025-07-28,MSTU,42262614.1,TRAIN,2025-07-26/2025-08-01
2025-10-01,MSTU,47656028.75,TRAIN,2025-09-27/2025-10-03
2025-10-02,MSTU,48925017.8,TRAIN,2025-09-27/2025-10-03
2025-10-06,MSTU,49902510.85,TRAIN,2025-10-04/2025-10-10
2025-10-20,MSTU,62247053.3,TRAIN,2025-10-18/2025-10-24
2025-10-27,MSTU,64902462.8,TRAIN,2025-10-25/2025-10-31
2025-10-31,MSTU,67736388.05,TRAIN,2025-10-25/2025-10-31
2025-12-03,MSTU,132208867.7,TRAIN,2025-11-29/2025-12-05
2025-12-18,MSTU,80658872.7,TRAIN,2025-12-13/2025-12-19
2025-12-19,MSTU,72130502.25,TRAIN,2025-12-13/2025-12-19
2025-12-22,MSTU,62969610.25,TRAIN,2025-12-20/2025-12-26
2026-01-05,MSTU,10511220.2,VAL,2026-01-03/2026-01-09
2026-01-07,MSTU,10574359.2,VAL,2026-01-03/2026-01-09
2026-01-14,MSTU,13246798.3,VAL,2026-01-10/2026-01-16
2026-02-06,MSTU,25212196.3,VAL,2026-01-31/2026-02-06
2026-02-13,MSTU,32548083.6,VAL,2026-02-07/2026-02-13
2026-02-25,MSTU,38285755.8,VAL,2026-02-21/2026-02-27
2026-03-04,MSTU,42328107.9,VAL,2026-02-28/2026-03-06
2026-03-13,MSTU,36757149.55,VAL,2026-03-07/2026-03-13
2026-03-16,MSTU,37404249.55,VAL,2026-03-14/2026-03-20
2026-03-25,MSTU,36608863.05,VAL,2026-03-21/2026-03-27
2026-03-30,MSTU,35814267.45,VAL,2026-03-28/2026-04-03
2026-04-06,MSTU,34025949.15,VAL,2026-04-04/2026-04-10
2026-04-08,MSTU,34448775.7,VAL,2026-04-04/2026-04-10
2026-04-14,MSTU,33030960.3,VAL,2026-04-11/2026-04-17
2026-04-17,MSTU,33543419.05,VAL,2026-04-11/2026-04-17
2026-04-22,MSTU,36868809.55,VAL,2026-04-18/2026-04-24
2026-05-01,MSTU,37104364.65,VAL,2026-04-25/2026-05-01
2026-05-05,MSTU,38282862.6,VAL,2026-05-02/2026-05-08
2026-02-06,MSTW,439084.5,VAL,2026-01-31/2026-02-06
2026-04-22,MSTW,491004.4,VAL,2026-04-18/2026-04-24
2025-10-01,MSTX,7851807.15,TRAIN,2025-09-27/2025-10-03
2025-10-02,MSTX,7995738.1,TRAIN,2025-09-27/2025-10-03
2025-10-06,MSTX,8257601.7,TRAIN,2025-10-04/2025-10-10
2025-10-20,MSTX,9221229.0,TRAIN,2025-10-18/2025-10-24
2025-10-27,MSTX,9232054.8,TRAIN,2025-10-25/2025-10-31
2025-10-31,MSTX,9145568.0,TRAIN,2025-10-25/2025-10-31
2025-11-10,MSTX,9243808.35,TRAIN,2025-11-08/2025-11-14
2025-11-20,MSTX,14612454.8,TRAIN,2025-11-15/2025-11-21
2025-11-28,MSTX,22414698.95,TRAIN,2025-11-22/2025-11-28
2025-12-02,MSTX,26126254.3,TRAIN,2025-11-29/2025-12-05
2025-12-18,MSTX,42706783.4,TRAIN,2025-12-13/2025-12-19
2025-12-19,MSTX,42462571.85,TRAIN,2025-12-13/2025-12-19
2025-12-22,MSTX,42028169.15,TRAIN,2025-12-20/2025-12-26
2026-01-05,MSTX,37142369.45,VAL,2026-01-03/2026-01-09
2026-01-07,MSTX,38553572.7,VAL,2026-01-03/2026-01-09
2026-01-14,MSTX,43732284.9,VAL,2026-01-10/2026-01-16
2026-03-19,MSTX,95731157.85,VAL,2026-03-14/2026-03-20
2026-03-25,MSTX,81529959.65,VAL,2026-03-21/2026-03-27
2026-03-30,MSTX,70976844.35,VAL,2026-03-28/2026-04-03
2026-04-06,MSTX,52072252.5,VAL,2026-04-04/2026-04-10
2026-04-08,MSTX,43905907.6,VAL,2026-04-04/2026-04-10
2026-04-14,MSTX,20521303.95,VAL,2026-04-11/2026-04-17
2026-04-17,MSTX,3696325.6,VAL,2026-04-11/2026-04-17
2025-10-31,MSTY,9337327.95,TRAIN,2025-10-25/2025-10-31
2026-02-06,MSTY,1874045.25,VAL,2026-01-31/2026-02-06
2026-03-04,MSTY,1314492.9,VAL,2026-02-28/2026-03-06
2026-04-08,MSTY,1061372.55,VAL,2026-04-04/2026-04-10
2026-04-22,MSTY,1397962.2,VAL,2026-04-18/2026-04-24
2025-08-01,MSTZ,40429573.9,TRAIN,2025-07-26/2025-08-01
2025-08-14,MSTZ,43605823.25,TRAIN,2025-08-09/2025-08-15
2025-08-25,MSTZ,44989516.7,TRAIN,2025-08-23/2025-08-29
2025-10-14,MSTZ,22274118.65,TRAIN,2025-10-11/2025-10-17
2025-10-22,MSTZ,22579360.65,TRAIN,2025-10-18/2025-10-24
2025-11-04,MSTZ,20028106.45,TRAIN,2025-11-01/2025-11-07
2025-11-07,MSTZ,19748649.15,TRAIN,2025-11-01/2025-11-07
2025-11-14,MSTZ,19660751.55,TRAIN,2025-11-08/2025-11-14
2025-11-21,MSTZ,22540876.7,TRAIN,2025-11-15/2025-11-21
2025-11-25,MSTZ,24315191.4,TRAIN,2025-11-22/2025-11-28
2025-12-01,MSTZ,24396821.0,TRAIN,2025-11-29/2025-12-05
2025-12-11,MSTZ,21558071.15,TRAIN,2025-12-06/2025-12-12
2026-01-20,MSTZ,9186156.15,VAL,2026-01-17/2026-01-23
2026-02-02,MSTZ,11382533.9,VAL,2026-01-31/2026-02-06
2026-02-05,MSTZ,13622230.85,VAL,2026-01-31/2026-02-06
2026-02-09,MSTZ,16033931.25,VAL,2026-02-07/2026-02-13
2026-02-10,MSTZ,16862914.05,VAL,2026-02-07/2026-02-13
2026-02-17,MSTZ,18789420.2,VAL,2026-02-14/2026-02-20
2026-02-23,MSTZ,19415571.05,VAL,2026-02-21/2026-02-27
2026-02-27,MSTZ,20502543.05,VAL,2026-02-21/2026-02-27
2026-03-03,MSTZ,20387467.65,VAL,2026-02-28/2026-03-06
2026-03-06,MSTZ,20236748.9,VAL,2026-02-28/2026-03-06
2026-03-18,MSTZ,16954863.4,VAL,2026-03-14/2026-03-20
2026-03-19,MSTZ,17057745.2,VAL,2026-03-14/2026-03-20
2026-04-20,MSTZ,16423414.25,VAL,2026-04-18/2026-04-24
2026-04-28,MSTZ,21532125.25,VAL,2026-04-25/2026-05-01
2026-05-15,MSTZ,28037184.1,VAL,2026-05-09/2026-05-15
2026-05-18,MSTZ,26858929.15,VAL,2026-05-16/2026-05-22
2026-05-28,MSTZ,23331354.5,VAL,2026-05-23/2026-05-29
2025-07-15,MSW,230540.6,TRAIN,2025-07-12/2025-07-18
2025-08-28,MTA,399673.5,TRAIN,2025-08-23/2025-08-29
2026-03-25,MTA,636292.6,VAL,2026-03-21/2026-03-27
2025-12-08,MTVA,2618109.55,TRAIN,2025-12-06/2025-12-12
2026-05-22,MTVA,7731789.6,VAL,2026-05-16/2026-05-22
2026-03-23,MTW,278607.85,VAL,2026-03-21/2026-03-27
