symbol,sig_date,entry_date,exit_date,split,entry,exit,stop,r_pct,why,gross,net,net_daily,net_auction,dvol20_med,gap,vol_ratio,ret5,ret3,on20,sig_close
ESTA,2025-11-05,2025-11-06,2025-11-12,TRAIN,61.45,63.19,57.1485,0.07,hold,0.0283157,0.0219281,0.0271157,0.0273157,1.73491e+07,0.0912955,5.9842,0.1572,0.261939,0.00610908,60.51
SLDP,2025-11-05,2025-11-06,2025-11-06,TRAIN,8.08,6.75,7.5144,0.07,stop,-0.164604,-0.167537,-0.165204,-0.165604,7.95264e+07,0.111309,5.51452,0.541667,0.355096,0.0210571,8.51
LMND,2025-11-05,2025-11-06,2025-11-12,TRAIN,79.2,77,73.656,0.07,hold,-0.0277777,-0.0307111,-0.0283777,-0.0287777,1.08152e+08,0.154108,5.50976,0.296821,0.310419,0.012146,78.73
BHF,2025-11-06,2025-11-07,2025-11-13,TRAIN,65.7,65.79,61.101,0.07,hold,0.00136995,-0.00501765,0.000169953,0.000369953,3.50292e+07,0.266409,10.8939,0.437951,0.226318,0.0215652,65.7
DDOG,2025-11-06,2025-11-07,2025-11-13,TRAIN,184.29,185.97,171.39,0.07,hold,0.00911605,0.00618265,0.00851605,0.00811605,4.83506e+08,0.154278,6.42677,0.214872,0.17732,0.0118998,190.82
SITM,2025-11-06,2025-11-07,2025-11-13,TRAIN,323.05,288.66,300.436,0.07,stop,-0.106454,-0.109387,-0.107054,-0.107454,8.10631e+07,0.178916,5.44055,0.226131,0.178913,0.013155,339.81
COLL,2025-11-06,2025-11-07,2025-11-13,TRAIN,40.91,46.38,38.0463,0.07,hold,0.133708,0.127321,0.132508,0.132708,1.16408e+07,0.116597,5.38228,0.140533,0.126316,0.00302733,40.66
HCC,2025-11-06,2025-11-07,2025-11-13,TRAIN,80,80.38,74.4,0.07,hold,0.00475001,-0.00163759,0.00355001,0.00375001,4.11588e+07,0.116712,4.64449,0.261639,0.169953,0.00314687,81.3
URGN,2025-11-06,2025-11-07,2025-11-13,TRAIN,22.62,23.92,21.0366,0.07,hold,0.0574713,0.0510837,0.0562713,0.0564713,1.6579e+07,-0.0533402,4.37412,0.185894,0.14161,-0.00297872,23.54
VRDN,2025-11-06,2025-11-07,2025-11-13,TRAIN,27.45,28.49,25.5285,0.07,hold,0.037887,0.0314994,0.036687,0.036887,3.03394e+07,0.0479115,3.15201,0.162299,0.187905,0.00553334,27.5
FROG,2025-11-07,2025-11-10,2025-11-14,TRAIN,60.58,59.09,56.3394,0.07,hold,-0.0245956,-0.0309832,-0.0257956,-0.0255956,3.2736e+07,0.19361,8.90847,0.26369,0.288383,0.0113627,60
COGT,2025-11-10,2025-11-11,2025-11-17,TRAIN,31.11,33.75,28.9323,0.07,hold,0.0848602,0.0784726,0.0836602,0.0838602,3.5769e+07,1.21053,8.90853,1.09419,1.25104,0.0635512,32.46
TSEM,2025-11-10,2025-11-11,2025-11-17,TRAIN,99.25,95.37,92.3025,0.07,hold,-0.0390932,-0.0420266,-0.0396932,-0.0400932,8.21704e+07,0.0348519,4.55937,0.162184,0.126809,0.00188808,98.1
BKD,2025-11-10,2025-11-11,2025-11-17,TRAIN,9.89,10.49,9.1977,0.07,hold,0.0606673,0.0542797,0.0594673,0.0596673,1.83911e+07,0.0190879,4.09143,0.0806979,0.0690398,-0.00118767,9.91
REAL,2025-11-11,2025-11-12,2025-11-13,TRAIN,15.56,14.28,14.4708,0.07,stop,-0.0822623,-0.0886499,-0.0834623,-0.0832623,3.44455e+07,0.21231,6.53684,0.383378,0.430684,0.0195994,15.48
XPEV,2025-11-11,2025-11-12,2025-11-14,TRAIN,27.29,25.01,25.3797,0.07,stop,-0.0835471,-0.0864805,-0.0841471,-0.0845471,1.43078e+08,0.0503072,4.28737,0.237109,0.174969,0.00510376,28.07
NVRI,2025-11-11,2025-11-12,2025-11-18,TRAIN,13.5,13.1,12.555,0.07,hold,-0.0296296,-0.0360172,-0.0308296,-0.0306296,1.00007e+07,-0.00157857,3.297,0.141772,0.106296,-0.00197992,13.53
MLYS,2025-11-11,2025-11-12,2025-11-14,TRAIN,47.23,40.85,43.9239,0.07,stop,-0.135084,-0.141471,-0.136284,-0.136084,4.09791e+07,-0.0604494,2.87177,0.183371,0.272899,-0.0030072,47.11
RIVN,2025-11-11,2025-11-12,2025-11-14,TRAIN,17.555,15.11,16.3262,0.07,stop,-0.139277,-0.14221,-0.139877,-0.140277,5.14486e+08,-0.00182819,2.1131,0.4416,0.183968,0.00182462,18.02
CNTA,2025-11-12,2025-11-13,2025-11-19,TRAIN,26.2,28,24.366,0.07,hold,0.0687022,0.0623146,0.0675022,0.0677022,2.04466e+07,-0.00887316,5.21867,0.185613,0.207052,-0.0116153,26.7
ONC,2025-11-12,2025-11-13,2025-11-19,TRAIN,375.99,353.79,349.671,0.07,hold,-0.0590441,-0.0619775,-0.0596441,-0.0600441,6.36305e+07,0.0148407,3.85067,0.174492,0.179704,-0.00243968,377.47
SEE,2025-11-13,2025-11-14,2025-11-20,TRAIN,42.65,42.02,39.6645,0.07,hold,-0.0147714,-0.021159,-0.0159714,-0.0157714,4.42136e+07,0.216877,8.28311,0.151449,0.153011,0.0149117,42.5
DDS,2025-11-13,2025-11-14,2025-11-17,TRAIN,656.5,595.66,610.545,0.07,stop,-0.0926733,-0.0956067,-0.0932733,-0.0936733,5.64342e+07,0.0845435,3.35257,0.105035,0.0882483,0.00354013,664.06
CSCO,2025-11-13,2025-11-14,2025-11-20,TRAIN,76.58,75.44,71.2194,0.07,hold,-0.0148864,-0.0178198,-0.0154864,-0.0158864,1.18604e+09,0.053948,2.94347,0.0892454,0.0733805,0.00361589,77.38
ALB,2025-11-13,2025-11-14,2025-11-20,TRAIN,108.9,116.42,101.277,0.07,hold,0.0690541,0.0661207,0.0684541,0.0680541,3.19431e+08,0.018401,2.13332,0.255424,0.106102,0.00352975,114.57
DNTH,2025-11-14,2025-11-17,2025-11-21,TRAIN,40.85,41.45,37.9905,0.07,hold,0.0146879,0.0083003,0.0134879,0.0136879,1.66406e+07,-0.0264788,3.11826,0.125965,0.131579,0.000158983,40.85
ORI,2025-11-14,2025-11-17,2025-11-21,TRAIN,44.42,45.83,41.3106,0.07,hold,0.0317426,0.0288092,0.0311426,0.0307426,6.24429e+07,0.000920653,2.60126,0.074891,0.052694,0.000792801,44.35
ABVX,2025-11-14,2025-11-17,2025-11-21,TRAIN,111.96,119.12,104.123,0.07,hold,0.0639515,0.0610181,0.0633515,0.0629515,8.90359e+07,0.0208126,2.47465,0.0486369,0.0121951,0.00446168,110.39
ZYME,2025-11-17,2025-11-18,2025-11-24,TRAIN,24.28,24.99,22.5804,0.07,hold,0.0292422,0.0228546,0.0280422,0.0282422,1.63551e+07,0.296004,10.2306,0.3241,0.233867,0.0123304,23.9
JAZZ,2025-11-17,2025-11-18,2025-11-24,TRAIN,170.09,180.9,158.184,0.07,hold,0.0635545,0.0606211,0.0629545,0.0625545,9.9996e+07,0.190898,8.57514,0.277048,0.244166,0.0116124,170.09
NUVL,2025-11-17,2025-11-18,2025-11-24,TRAIN,104.38,109.53,97.0734,0.07,hold,0.0493389,0.0429513,0.0481389,0.0483389,4.91081e+07,-0.0331606,4.13517,0.16154,0.113058,-0.00118603,108
SQM,2025-11-17,2025-11-18,2025-11-24,TRAIN,58.8,58.51,54.684,0.07,hold,-0.00493199,-0.00786539,-0.00553199,-0.00593199,6.43711e+07,0.0509624,3.79613,0.146299,0.126539,0.00818823,59.47
PARR,2025-11-17,2025-11-18,2025-11-24,TRAIN,45.14,44.61,41.9802,0.07,hold,-0.0117412,-0.0181288,-0.0129412,-0.0127412,4.50106e+07,0.000228405,3.69314,0.0385504,0.0954468,0.00057869,44.99
JKS,2025-11-17,2025-11-18,2025-11-19,TRAIN,29.35,26.9,27.2955,0.07,stop,-0.0834754,-0.089863,-0.0846753,-0.0844754,1.81384e+07,0.00628686,3.55418,0.0310183,0.119736,0.00374595,30.58
HYMC,2025-11-17,2025-11-18,2025-11-21,TRAIN,10.45,9.6,9.7185,0.07,stop,-0.0813397,-0.0877273,-0.0825397,-0.0823397,1.13058e+07,0.03532,2.56436,0.336294,0.16097,-0.00293215,10.53
PGNY,2025-11-17,2025-11-18,2025-11-24,TRAIN,26.36,26.33,24.5148,0.07,hold,-0.00113809,-0.00752569,-0.00233809,-0.00213809,2.5381e+07,0.0386965,2.2889,0.135478,0.11425,0.01093,26.82
MDT,2025-11-18,2025-11-19,2025-11-25,TRAIN,100.99,105.35,93.9207,0.07,hold,0.0431726,0.0402392,0.0425726,0.0421726,5.3209e+08,0.0383258,3.47232,0.0566038,0.048471,0.000997835,100.8
TIGO,2025-11-18,2025-11-19,2025-11-25,TRAIN,55.625,53.7,51.7313,0.07,hold,-0.0346068,-0.0409944,-0.0358068,-0.0356068,3.24395e+07,-0.00803286,2.04391,0.109353,0.113095,-0.000791964,56.1
NUVB,2025-11-19,2025-11-20,2025-11-26,TRAIN,7.195,8.01,6.69135,0.07,hold,0.113273,0.106886,0.112073,0.112273,3.52342e+07,0.0395832,6.57659,0.450304,0.471193,-0.000864065,7.15
PVLA,2025-11-19,2025-11-20,2025-11-26,TRAIN,97.25,99.99,90.4425,0.07,hold,0.0281748,0.0217872,0.0269748,0.0271748,1.31544e+07,0.0602845,3.35726,0.188496,0.157549,0.005255,96.91
DY,2025-11-19,2025-11-20,2025-11-26,TRAIN,334.41,354.96,311.001,0.07,hold,0.0614514,0.058518,0.0608514,0.0604514,8.31065e+07,0.095476,3.28985,0.100551,0.117067,0.00242282,325.29
NTRA,2025-11-20,2025-11-21,2025-11-28,TRAIN,225,238.81,209.25,0.07,hold,0.0613778,0.0584444,0.0607778,0.0603778,2.81196e+08,0.00755668,2.32115,0.123985,0.0946904,-0.00386335,225.55
NVRI,2025-11-21,2025-11-24,2025-12-01,TRAIN,17.6,18.4,16.368,0.07,hold,0.0454545,0.0390669,0.0442545,0.0444545,1.56215e+07,0.366986,8.91789,0.300448,0.328244,0.0146304,17.4
HLF,2025-11-21,2025-11-24,2025-12-01,TRAIN,11.8,12.63,10.974,0.07,hold,0.070339,0.0639514,0.069139,0.069339,1.23181e+07,0.0352696,4.04413,0.299025,0.339665,0.00253437,11.99
ROST,2025-11-21,2025-11-24,2025-12-01,TRAIN,173.37,177.5,161.234,0.07,hold,0.0238219,0.0208886,0.0232219,0.0228219,3.67667e+08,0.0388162,3.29966,0.083572,0.0881802,0.00278639,174
ADPT,2025-11-21,2025-11-24,2025-12-01,TRAIN,18.95,18.84,17.6235,0.07,hold,-0.00580478,-0.0121924,-0.00700478,-0.00680478,2.53739e+07,-0.00245094,2.5987,0.319858,0.353455,-0.00594286,18.61
UGI,2025-11-21,2025-11-24,2025-12-01,TRAIN,37.65,39.39,35.0145,0.0699999,hold,0.0462151,0.0432817,0.0456151,0.0452151,5.36869e+07,-0.00370055,2.24237,0.0795063,0.0770333,-0.000424379,37.61
HG,2025-11-21,2025-11-24,2025-12-01,TRAIN,26.89,27.14,25.0077,0.07,hold,0.00929713,0.00290953,0.00809713,0.00829713,1.08972e+07,0.00466204,2.1318,0.0341257,0.0270373,0.00454683,26.97
TNGX,2025-11-24,2025-11-25,2025-12-02,TRAIN,9.9,10.08,9.207,0.07,hold,0.0181818,0.0117942,0.0169818,0.0171818,2.26025e+07,0.0219343,2.40267,0.294486,0.246832,-0.00309403,10.33
HCA,2025-11-24,2025-11-25,2025-12-02,TRAIN,501.3,500.31,466.209,0.07,hold,-0.00197482,-0.00490822,-0.00257482,-0.00297482,6.08133e+08,0.0208962,2.35293,0.0501782,0.0415334,-0.00140634,501.04
GRAL,2025-11-24,2025-11-25,2025-12-01,TRAIN,111.11,98.27,103.332,0.07,stop,-0.115561,-0.118495,-0.116161,-0.116561,8.40208e+07,0.0205238,2.35122,0.311514,0.266341,0.000285682,111.4
CMI,2025-11-24,2025-11-25,2025-12-02,TRAIN,489.45,501.5,455.189,0.07,hold,0.0246195,0.0216861,0.0240195,0.0236195,4.11236e+08,0.00946009,2.1197,0.0650028,0.0261167,0.00245705,485.62
AXGN,2025-11-24,2025-11-25,2025-12-02,TRAIN,28.41,27.69,26.4213,0.07,hold,-0.0253432,-0.0317308,-0.0265432,-0.0263432,1.79131e+07,0.00186074,2.11682,0.204497,0.123911,0.00257149,28.39
GOOG,2025-11-24,2025-11-25,2025-12-02,TRAIN,326.8,316.02,303.924,0.07,hold,-0.0329865,-0.0359199,-0.0335865,-0.0339865,6.17799e+09,0.0379109,2.11319,0.115091,0.0869654,0.0087471,318.47
VRDN,2025-11-24,2025-11-25,2025-12-02,TRAIN,32.07,30.43,29.8251,0.07,hold,-0.0511381,-0.0575257,-0.0523381,-0.0521381,4.11484e+07,0.018787,2.10941,0.104483,0.116806,0.00457062,32.03
BIIB,2025-11-24,2025-11-25,2025-12-02,TRAIN,177.07,180.18,164.675,0.07,hold,0.0175636,0.0146302,0.0169636,0.0165636,3.12487e+08,0.0134056,2.07024,0.0737188,0.0529388,-0.00206653,176.82
KSS,2025-11-25,2025-11-26,2025-12-03,TRAIN,22.32,22.97,20.7576,0.07,hold,0.0291219,0.0261885,0.0285219,0.0281219,5.75463e+07,0.239034,8.58013,0.425302,0.494667,0.00985432,22.42
AMTM,2025-11-25,2025-11-26,2025-12-01,TRAIN,30.57,28.21,28.4301,0.07,stop,-0.0771999,-0.0835875,-0.0783999,-0.0781999,3.39971e+07,0.117462,4.96393,0.376778,0.230517,0.00482037,30
PTCT,2025-11-26,2025-11-28,2025-12-01,TRAIN,86.21,79.2,80.1753,0.07,stop,-0.0813131,-0.0842465,-0.0819131,-0.0823131,9.22733e+07,0.00470281,10.646,0.140873,0.0991461,0.00395483,86.25
TRVI,2025-11-26,2025-11-28,2025-12-04,TRAIN,13.28,13.47,12.3504,0.07,hold,0.0143073,0.00791966,0.0131073,0.0133073,1.71719e+07,0.0105634,3.38748,0.203804,0.209281,0.0014297,13.29
ARWR,2025-11-26,2025-11-28,2025-12-04,TRAIN,56.39,64.66,52.4427,0.07,hold,0.146657,0.143724,0.146057,0.145657,7.50224e+07,0.0128232,3.22602,0.480883,0.4267,-0.000947499,57.71
BLTE,2025-12-01,2025-12-02,2025-12-08,TRAIN,160.43,149.91,149.2,0.07,hold,-0.0655737,-0.0719613,-0.0667737,-0.0665737,1.48704e+07,0.116851,5.08372,0.277538,0.205164,0.0106142,154.02
PSLV,2025-12-01,2025-12-02,2025-12-08,TRAIN,19.41,19.38,18.0513,0.07,hold,-0.00154561,-0.00447901,-0.00214561,-0.00254561,9.10854e+07,0.0278821,2.68909,0.166767,0.132551,0.00562152,19.31
SLV,2025-12-01,2025-12-02,2025-12-08,TRAIN,52.83,52.71,49.1319,0.07,hold,-0.00227147,-0.00520487,-0.00287147,-0.00327147,1.09633e+09,0.0152315,2.53639,0.159382,0.125348,0.00443506,52.52
AEO,2025-12-01,2025-12-02,2025-12-08,TRAIN,21.3,22.42,19.809,0.07,hold,0.0525821,0.0496487,0.0519821,0.0515821,9.94216e+07,-0.00343138,2.18189,0.145553,0.0808749,0.00034073,21.25
FIGS,2025-12-01,2025-12-02,2025-12-08,TRAIN,10.78,11.43,10.0254,0.07,hold,0.0602969,0.0539093,0.0590969,0.0592969,2.19667e+07,-0.00306433,2.08302,0.113636,0.112487,0.00693926,10.78
MDB,2025-12-02,2025-12-03,2025-12-09,TRAIN,404.785,414.06,376.45,0.07,hold,0.0229133,0.0199799,0.0223133,0.0219133,5.42242e+08,0.237024,5.06381,0.21583,0.232078,0.0084731,401.99
MFG,2025-12-02,2025-12-03,2025-12-09,TRAIN,7.16,7.26,6.6588,0.07,hold,0.0139666,0.00757896,0.0127666,0.0129666,1.58133e+07,0.0181564,2.52289,0.0835822,0.0239774,0.00136847,7.26
EZPW,2025-12-02,2025-12-03,2025-12-09,TRAIN,20.12,20.45,18.7116,0.07,hold,0.0164015,0.0100139,0.0152015,0.0154015,1.15046e+07,0,2.51978,0.115918,0.0561681,-0.00152644,20.12
ATAT,2025-12-02,2025-12-03,2025-12-09,TRAIN,42.49,41.38,39.5157,0.07,hold,-0.0261238,-0.0325114,-0.0273238,-0.0271238,4.63288e+07,-0.00643092,2.49517,0.128469,0.130561,0.00244809,42.69
NRDS,2025-12-02,2025-12-03,2025-12-09,TRAIN,15.93,14.85,14.8149,0.07,hold,-0.0677966,-0.0741842,-0.0689966,-0.0687966,1.02559e+07,-0.000648916,2.39657,0.10625,0.0577689,0.00528909,15.93
TD,2025-12-02,2025-12-03,2025-12-09,TRAIN,84.65,89.14,78.7245,0.07,hold,0.0530419,0.0501085,0.0524419,0.0520419,1.42152e+08,0.00383234,2.22742,0.0223701,0.0133029,0.000576615,84.55
INTC,2025-12-02,2025-12-03,2025-12-08,TRAIN,43.385,40.3,40.348,0.07,stop,-0.0711075,-0.0740409,-0.0717075,-0.0721075,2.87765e+09,0.0114971,2.14616,0.214585,0.180929,-0.000682643,43.47
BNS,2025-12-02,2025-12-03,2025-12-09,TRAIN,70.66,72.13,65.7138,0.07,hold,0.0208038,0.0178704,0.0202038,0.0198038,1.02391e+08,0.0208546,2.10474,0.0594685,0.0229086,0.00138569,70.55
TTI,2025-12-03,2025-12-04,2025-12-10,TRAIN,8.65,8.74,8.0445,0.07,hold,0.0104046,0.00401699,0.00920459,0.00940459,1.21822e+07,0.0114943,3.04532,0.153333,0.113256,-0.00109651,8.65
VALE,2025-12-03,2025-12-04,2025-12-10,TRAIN,13.42,12.99,12.4806,0.07,hold,-0.0320417,-0.0349751,-0.0326417,-0.0330417,3.3023e+08,0.00853372,2.45383,0.0910583,0.0547185,0.00410967,13.3
SYRE,2025-12-03,2025-12-04,2025-12-10,TRAIN,32.18,34.66,29.9274,0.07,hold,0.0770665,0.0706789,0.0758665,0.0760665,1.45289e+07,0.0158451,2.1367,0.10274,0.0733334,0.00309186,32.2
RIO,2025-12-03,2025-12-04,2025-12-10,TRAIN,73.55,76.24,68.4015,0.07,hold,0.0365736,0.0336402,0.0359736,0.0355737,1.57743e+08,0.0103678,2.09149,0.0451667,0.0323837,0.0025529,74.28
DG,2025-12-04,2025-12-05,2025-12-11,TRAIN,125.185,132.68,116.422,0.07,hold,0.0598713,0.0569379,0.0592713,0.0588713,3.16489e+08,0.053326,4.63927,0.15188,0.145875,0.00361879,125.29
AXGN,2025-12-04,2025-12-05,2025-12-09,TRAIN,32.95,30.61,30.6435,0.07,stop,-0.0710167,-0.0774043,-0.0722167,-0.0720167,1.66673e+07,0.0967172,4.06024,0.150788,0.151595,0.00496402,32.855
CM,2025-12-04,2025-12-05,2025-12-11,TRAIN,90.99,92.66,84.6207,0.07,hold,0.0183537,0.0154203,0.0177537,0.0173537,7.19601e+07,-0.00172722,2.38639,0.0571896,0.0631456,0.00105763,90.58
WVE,2025-12-08,2025-12-09,2025-12-11,TRAIN,19.9,16.75,18.507,0.07,stop,-0.158291,-0.164679,-0.159491,-0.159291,1.73158e+07,0.712283,60.334,1.49933,1.59384,0.0351693,18.52
GPCR,2025-12-08,2025-12-09,2025-12-15,TRAIN,67.865,64.8,63.1144,0.07,hold,-0.0451631,-0.0515507,-0.0463631,-0.0461631,3.46133e+07,0.311632,15.2168,1.0243,1.21316,0.0162665,69.98
KYMR,2025-12-08,2025-12-09,2025-12-15,TRAIN,90.72,85.68,84.3696,0.07,hold,-0.0555556,-0.0619432,-0.0567556,-0.0565556,4.32701e+07,0.338487,10.7212,0.41041,0.429004,0.0163608,94.3
OCUL,2025-12-08,2025-12-09,2025-12-11,TRAIN,16.12,14.67,14.9916,0.07,stop,-0.0899504,-0.096338,-0.0911504,-0.0909504,2.74091e+07,0.158983,6.34625,0.375747,0.405759,0.00896675,16.11
CRH,2025-12-08,2025-12-09,2025-12-15,TRAIN,125.62,127.26,116.827,0.07,hold,0.0130552,0.0101218,0.0124552,0.0120552,4.72422e+08,0.0628505,5.47506,0.0573195,0.0426829,0.00472843,126.54
INDV,2025-12-08,2025-12-09,2025-12-15,TRAIN,36.62,35.22,34.0566,0.07,hold,-0.0382304,-0.0411638,-0.0388304,-0.0392304,5.60657e+07,0.0740319,4.95613,0.0892857,0.0758377,0.00453282,36.6
PAAS,2025-12-09,2025-12-10,2025-12-16,TRAIN,48.02,49.26,44.6586,0.07,hold,0.0258225,0.0228891,0.0252225,0.0248225,1.96387e+08,0.0149254,2.9134,0.0793757,0.0952488,0.00437531,48.41
PSLV,2025-12-09,2025-12-10,2025-12-16,TRAIN,20.15,21.09,18.7395,0.07,hold,0.0466502,0.0437168,0.0460502,0.0456502,1.21163e+08,0.010836,2.64801,0.0234574,0.0540966,0.00429549,20.07
AXTI,2025-12-09,2025-12-10,2025-12-16,TRAIN,14.75,13,13.7175,0.07,stop,-0.118644,-0.125032,-0.119844,-0.119644,3.324e+07,-0.032258,2.51928,0.272109,0.236364,-0.00625841,14.96
WBD,2025-12-09,2025-12-10,2025-12-16,TRAIN,28.975,28.9,26.9468,0.07,hold,-0.00258845,-0.00552185,-0.00318845,-0.00358845,9.13331e+08,0.00844657,2.04777,0.152059,0.151589,0.00589803,28.26
PLAB,2025-12-10,2025-12-11,2025-12-16,TRAIN,37.45,34.36,34.8285,0.0699999,stop,-0.08251,-0.0888976,-0.08371,-0.08351,1.30842e+07,0.252627,21.0874,0.540842,0.546584,0.0132439,37.35
EZPW,2025-12-10,2025-12-11,2025-12-17,TRAIN,21.04,19.78,19.5672,0.07,hold,-0.0598859,-0.0662735,-0.0610859,-0.0608859,1.36977e+07,-0.00342304,9.20167,0.0483309,0.0446873,-0.000428736,21.04
GEV,2025-12-10,2025-12-11,2025-12-17,TRAIN,711.15,614.19,661.37,0.07,stop,-0.136343,-0.139276,-0.136943,-0.137343,1.65757e+09,0.106909,3.74819,0.201057,0.14522,0.00580911,723
JBTM,2025-12-10,2025-12-11,2025-12-17,TRAIN,153.8,152,143.034,0.07,hold,-0.0117036,-0.014637,-0.0123036,-0.0127036,5.77713e+07,0.0304042,3.57766,0.0765032,0.0907801,0.00044362,153.8
ATI,2025-12-10,2025-12-11,2025-12-17,TRAIN,105.63,107.89,98.2359,0.07,hold,0.0213954,0.018462,0.0207954,0.0203954,1.19129e+08,0.00683963,2.65972,0.0646539,0.0430236,0.00113141,104.73
AMG,2025-12-10,2025-12-11,2025-12-17,TRAIN,279.84,271.51,260.251,0.07,hold,-0.029767,-0.0327004,-0.030367,-0.030767,7.18728e+07,0.00261927,2.60893,0.0296447,0.0234635,-0.00109391,279.6
WBS,2025-12-10,2025-12-11,2025-12-17,TRAIN,63.86,64,59.3898,0.07,hold,0.00219226,-0.000741141,0.00159226,0.00119226,6.00344e+07,0.00175524,2.31646,0.0306008,0.0240039,-9.41426e-05,63.99
CFG,2025-12-10,2025-12-11,2025-12-17,TRAIN,57.75,58.61,53.7075,0.07,hold,0.0148917,0.0119583,0.0142917,0.0138917,2.30941e+08,0.00250268,2.27928,0.0499282,0.054093,0.000286779,58.46
PL,2025-12-11,2025-12-12,2025-12-17,TRAIN,18.44,16.47,17.1492,0.07,stop,-0.106833,-0.109766,-0.107433,-0.107833,7.87613e+07,0.220247,7.85887,0.350077,0.349035,0.00933231,17.47
RYTM,2025-12-11,2025-12-12,2025-12-18,TRAIN,119.58,111.73,111.209,0.07,hold,-0.0656464,-0.0685798,-0.0662464,-0.0666464,6.69788e+07,0.0855207,4.84271,0.112772,0.118273,0.00647653,117.62
ENVA,2025-12-11,2025-12-12,2025-12-18,TRAIN,160.28,164.31,149.06,0.07,hold,0.0251435,0.0187559,0.0239435,0.0241435,2.18631e+07,0.00905228,3.93757,0.159812,0.161945,0.00166846,157.92
LUV,2025-12-11,2025-12-12,2025-12-18,TRAIN,41.4,40.73,38.502,0.07,hold,-0.0161836,-0.019117,-0.0167836,-0.0171836,2.44954e+08,0.00251067,2.79092,0.137671,0.0735178,4.23402e-05,40.74
IMNM,2025-12-15,2025-12-16,2025-12-17,TRAIN,22.88,19.78,21.2784,0.07,stop,-0.135489,-0.141877,-0.136689,-0.136489,1.9693e+07,0.17118,11.1553,0.15275,0.115271,0.0141179,22.64
ANDE,2025-12-15,2025-12-16,2025-12-22,TRAIN,56.02,54.7,52.0986,0.07,hold,-0.023563,-0.0299506,-0.024763,-0.024563,1.31937e+07,0.00759399,2.96502,0.120724,0.087418,0.00405783,56.35
GLUE,2025-12-16,2025-12-17,2025-12-17,TRAIN,19.07,16.75,17.7351,0.07,stop,-0.121657,-0.128045,-0.122857,-0.122657,1.12846e+07,0.0449848,3.9214,0.0982931,0.126812,0.00443759,18.66
ROIV,2025-12-16,2025-12-17,2025-12-23,TRAIN,23,22.45,21.39,0.07,hold,-0.023913,-0.0268464,-0.024513,-0.024913,1.25922e+08,-0.0022831,2.13287,0.122859,0.0749766,0.00152817,22.94
KOD,2025-12-17,2025-12-18,2025-12-24,TRAIN,27.195,31.08,25.2913,0.07,hold,0.142857,0.13647,0.141657,0.141857,1.55284e+07,0.0990469,3.02717,0.098127,0.132717,0.00372298,26.97
ESTA,2025-12-17,2025-12-18,2025-12-18,TRAIN,75.02,69.59,69.7686,0.07,stop,-0.0723807,-0.0787683,-0.0735807,-0.0733807,2.8598e+07,-0.000674367,2.99474,0.0310516,0.0303406,0.00262515,74.71
ESLT,2025-12-17,2025-12-18,2025-12-24,TRAIN,552.36,582.16,513.695,0.07,hold,0.0539503,0.0475627,0.0527503,0.0529503,4.59573e+07,0.0409689,2.55064,0.0763992,0.0460756,0.00882486,538.98
HLT,2025-12-17,2025-12-18,2025-12-24,TRAIN,292.86,293.3,272.36,0.0699999,hold,0.00150239,-0.00143101,0.000902395,0.000502395,4.30855e+08,-0.000104964,2.30787,0.080264,0.0455325,0.00118019,293
CUBI,2025-12-18,2025-12-19,2025-12-26,TRAIN,77.56,75.67,72.1308,0.07,hold,-0.0243682,-0.0307558,-0.0255682,-0.0253682,2.17927e+07,0.00616205,2.26493,0.0671141,0.0600001,0.00121113,77.91
FOLD,2025-12-19,2025-12-22,2025-12-29,TRAIN,14.19,14.25,13.1967,0.07,hold,0.00422835,-0.00215925,0.00302835,0.00322835,3.92174e+07,0.302112,33.1764,0.344076,0.302112,0.019463,14.18
MLI,2025-12-19,2025-12-22,2025-12-29,TRAIN,115.76,117.71,107.657,0.07,hold,0.0168452,0.0139118,0.0162452,0.0158452,7.36704e+07,-0.000797987,5.81699,0.0152819,0.0164424,0.000882775,115.6
CUK,2025-12-19,2025-12-22,2025-12-29,TRAIN,31.06,30.42,28.8858,0.07,hold,-0.0206053,-0.0269929,-0.0218053,-0.0216053,4.46493e+07,0.049772,4.60709,0.212691,0.185753,0.00900988,30.96
PHIN,2025-12-19,2025-12-22,2025-12-29,TRAIN,60.79,61.65,56.5347,0.07,hold,0.014147,0.00775944,0.012947,0.013147,2.12707e+07,0.00016737,3.98094,0.0452425,0.0362952,0.000219321,60.53
UTHR,2025-12-19,2025-12-22,2025-12-29,TRAIN,517.13,502.9,480.931,0.07,hold,-0.0275173,-0.0304507,-0.0281173,-0.0285173,1.91588e+08,-0.00305718,3.87794,0.0468431,0.03426,-0.000811031,517.13
HII,2025-12-19,2025-12-22,2025-12-29,TRAIN,338.69,345.73,314.982,0.07,hold,0.020786,0.0178526,0.020186,0.019786,1.24899e+08,0.00471127,3.64927,0.029732,0.0301102,6.09785e-05,336.64
LRCX,2025-12-19,2025-12-22,2025-12-29,TRAIN,175.68,175.87,163.382,0.07,hold,0.00108147,-0.00185193,0.000481467,8.14666e-05,1.62347e+09,0.00837886,3.61537,0.0731996,0.0551881,0.00392704,172.27
APGE,2025-12-19,2025-12-22,2025-12-29,TRAIN,77.7,76.38,72.261,0.07,hold,-0.0169884,-0.0199218,-0.0175884,-0.0179884,6.76825e+07,0.00542986,3.2217,0.0189414,0.0502808,0.00356929,78.54
